ID_Stasiun,Nama_Stasiun,Lokasi
ST07857,Stasiun Semarang,Cirebon
ST07858,Stasiun Sabang,Pasuruan
ST07859,Stasiun Meulaboh,Bima
ST07860,Stasiun Bandung,Palopo
ST07861,Stasiun Batu,Yogyakarta
ST07862,Stasiun Prabumulih,Kota Administrasi Jakarta Timur
ST07863,Stasiun Sawahlunto,Sawahlunto
ST07864,Stasiun Sorong,Bitung
ST07865,Stasiun Palangkaraya,Kota Administrasi Jakarta Pusat
ST07866,Stasiun Binjai,Medan
ST07867,Stasiun Jayapura,Dumai
ST07868,Stasiun Surakarta,Padangpanjang
ST07869,Stasiun Denpasar,Pekalongan
ST07870,Stasiun Sibolga,Padang Sidempuan
ST07871,Stasiun Surabaya,Payakumbuh
ST07872,Stasiun Tomohon,Tegal
ST07873,Stasiun Bontang,Denpasar
ST07874,Stasiun Mojokerto,Kotamobagu
ST07875,Stasiun Sawahlunto,Magelang
ST07876,Stasiun Jambi,Sabang
ST07877,Stasiun Bandung,Sibolga
ST07878,Stasiun Bontang,Mataram
ST07879,Stasiun Gorontalo,Depok
ST07880,Stasiun Madiun,Kota Administrasi Jakarta Utara
ST07881,Stasiun Probolinggo,Meulaboh
ST07882,Stasiun Gorontalo,Serang
ST07883,Stasiun Palopo,Payakumbuh
ST07884,Stasiun Prabumulih,Banjar
ST07885,Stasiun Sabang,Cilegon
ST07886,Stasiun Kota Administrasi Jakarta Pusat,Sawahlunto
ST07887,Stasiun Metro,Tebingtinggi
ST07888,Stasiun Pasuruan,Jayapura
ST07889,Stasiun Sungai Penuh,Sungai Penuh
ST07890,Stasiun Subulussalam,Bitung
ST07891,Stasiun Cimahi,Pekalongan
ST07892,Stasiun Kendari,Palembang
ST07893,Stasiun Kediri,Bekasi
ST07894,Stasiun Batu,Banjar
ST07895,Stasiun Madiun,Ternate
ST07896,Stasiun Tegal,Makassar
ST07897,Stasiun Singkawang,Langsa
ST07898,Stasiun Pagaralam,Ternate
ST07899,Stasiun Palopo,Bandar Lampung
ST07900,Stasiun Malang,Binjai
ST07901,Stasiun Blitar,Banjarmasin
ST07902,Stasiun Bima,Tebingtinggi
ST07903,Stasiun Semarang,Sungai Penuh
ST07904,Stasiun Pekanbaru,Purwokerto
ST07905,Stasiun Bandung,Padangpanjang
ST07906,Stasiun Sabang,Palembang
ST07907,Stasiun Sibolga,Padang
ST07908,Stasiun Jayapura,Cimahi
ST07909,Stasiun Tomohon,Probolinggo
ST07910,Stasiun Banjarbaru,Mojokerto
ST07911,Stasiun Bontang,Lhokseumawe
ST07912,Stasiun Metro,Jayapura
ST07913,Stasiun Meulaboh,Padang Sidempuan
ST07914,Stasiun Sabang,Depok
ST07915,Stasiun Kotamobagu,Mojokerto
ST07916,Stasiun Bekasi,Yogyakarta
ST07917,Stasiun Bau-Bau,Bengkulu
ST07918,Stasiun Pekalongan,Semarang
ST07919,Stasiun Surakarta,Bogor
ST07920,Stasiun Surabaya,Bontang
ST07921,Stasiun Jambi,Kota Administrasi Jakarta Timur
ST07922,Stasiun Banda Aceh,Sawahlunto
ST07923,Stasiun Kota Administrasi Jakarta Pusat,Bandar Lampung
ST07924,Stasiun Tidore Kepulauan,Medan
ST07925,Stasiun Metro,Yogyakarta
ST07926,Stasiun Dumai,Sibolga
ST07927,Stasiun Bengkulu,Medan
ST07928,Stasiun Pematangsiantar,Padang Sidempuan
ST07929,Stasiun Tanjungbalai,Cilegon
ST07930,Stasiun Bau-Bau,Bekasi
ST07931,Stasiun Pontianak,Meulaboh
ST07932,Stasiun Salatiga,Serang
ST07933,Stasiun Tarakan,Palangkaraya
ST07934,Stasiun Langsa,Malang
ST07935,Stasiun Tarakan,Tarakan
ST07936,Stasiun Pasuruan,Cimahi
ST07937,Stasiun Palangkaraya,Kotamobagu
ST07938,Stasiun Subulussalam,Bandung
ST07939,Stasiun Kota Administrasi Jakarta Utara,Banjar
ST07940,Stasiun Bitung,Tanjungbalai
ST07941,Stasiun Metro,Tebingtinggi
ST07942,Stasiun Kota Administrasi Jakarta Selatan,Kediri
ST07943,Stasiun Purwokerto,Denpasar
ST07944,Stasiun Palangkaraya,Ternate
ST07945,Stasiun Purwokerto,Tarakan
ST07946,Stasiun Balikpapan,Kendari
ST07947,Stasiun Dumai,Batam
ST07948,Stasiun Madiun,Samarinda
ST07949,Stasiun Bengkulu,Tarakan
ST07950,Stasiun Parepare,Prabumulih
ST07951,Stasiun Kendari,Pekanbaru
ST07952,Stasiun Langsa,Tanjungpinang
ST07953,Stasiun Banjarmasin,Palu
ST07954,Stasiun Kediri,Sorong
ST07955,Stasiun Jambi,Bau-Bau
ST07956,Stasiun Blitar,Kupang
ST07957,Stasiun Malang,Palu
ST07958,Stasiun Padang Sidempuan,Tual
ST07959,Stasiun Subulussalam,Pagaralam
ST07960,Stasiun Tanjungbalai,Banjar
ST07961,Stasiun Jayapura,Pekanbaru
ST07962,Stasiun Kupang,Bontang
ST07963,Stasiun Metro,Bengkulu
ST07964,Stasiun Sorong,Magelang
ST07965,Stasiun Medan,Bogor
ST07966,Stasiun Depok,Blitar
ST07967,Stasiun Palembang,Pangkalpinang
ST07968,Stasiun Palopo,Surakarta
ST07969,Stasiun Kota Administrasi Jakarta Pusat,Jambi
ST07970,Stasiun Binjai,Semarang
ST07971,Stasiun Tidore Kepulauan,Bukittinggi
ST07972,Stasiun Pontianak,Tangerang Selatan
ST07973,Stasiun Sorong,Padang Sidempuan
ST07974,Stasiun Makassar,Pasuruan
ST07975,Stasiun Batam,Kota Administrasi Jakarta Timur
ST07976,Stasiun Bontang,Kupang
ST07977,Stasiun Langsa,Kota Administrasi Jakarta Barat
ST07978,Stasiun Denpasar,Padang
ST07979,Stasiun Depok,Bau-Bau
ST07980,Stasiun Banda Aceh,Pekalongan
ST07981,Stasiun Pematangsiantar,Palopo
ST07982,Stasiun Mojokerto,Bengkulu
ST07983,Stasiun Gorontalo,Cilegon
ST07984,Stasiun Kota Administrasi Jakarta Timur,Sibolga
ST07985,Stasiun Subulussalam,Banjar
ST07986,Stasiun Lhokseumawe,Tomohon
ST07987,Stasiun Tidore Kepulauan,Tanjungpinang
ST07988,Stasiun Singkawang,Subulussalam
ST07989,Stasiun Kota Administrasi Jakarta Timur,Payakumbuh
ST07990,Stasiun Tegal,Palopo
ST07991,Stasiun Balikpapan,Subulussalam
ST07992,Stasiun Bogor,Pagaralam
ST07993,Stasiun Kediri,Bandar Lampung
ST07994,Stasiun Sibolga,Semarang
ST07995,Stasiun Solok,Purwokerto
ST07996,Stasiun Bandung,Manado
ST07997,Stasiun Bandar Lampung,Mojokerto
ST07998,Stasiun Pekalongan,Tanjungpinang
ST07999,Stasiun Tual,Metro
ST08000,Stasiun Padangpanjang,Jambi
ST08001,Stasiun Bukittinggi,Palangkaraya
ST08002,Stasiun Prabumulih,Tangerang
ST08003,Stasiun Metro,Bengkulu
ST08004,Stasiun Kendari,Ambon
ST08005,Stasiun Palu,Kendari
ST08006,Stasiun Tomohon,Blitar
ST08007,Stasiun Kota Administrasi Jakarta Barat,Kotamobagu
ST08008,Stasiun Palangkaraya,Magelang
ST08009,Stasiun Tidore Kepulauan,Kota Administrasi Jakarta Pusat
ST08010,Stasiun Ambon,Padang
ST08011,Stasiun Jayapura,Bandung
ST08012,Stasiun Tomohon,Tebingtinggi
ST08013,Stasiun Banjar,Sabang
ST08014,Stasiun Cimahi,Gorontalo
ST08015,Stasiun Bima,Prabumulih
ST08016,Stasiun Ternate,Kota Administrasi Jakarta Selatan
ST08017,Stasiun Batu,Tanjungbalai
ST08018,Stasiun Bogor,Sibolga
ST08019,Stasiun Mojokerto,Tarakan
ST08020,Stasiun Malang,Pagaralam
ST08021,Stasiun Kota Administrasi Jakarta Utara,Surabaya
ST08022,Stasiun Depok,Parepare
ST08023,Stasiun Lubuklinggau,Magelang
ST08024,Stasiun Banjarmasin,Bitung
ST08025,Stasiun Yogyakarta,Lubuklinggau
ST08026,Stasiun Parepare,Bekasi
ST08027,Stasiun Denpasar,Banda Aceh
ST08028,Stasiun Tarakan,Manado
ST08029,Stasiun Payakumbuh,Padang
ST08030,Stasiun Palopo,Surabaya
ST08031,Stasiun Samarinda,Tangerang Selatan
ST08032,Stasiun Pasuruan,Tomohon
ST08033,Stasiun Palopo,Kota Administrasi Jakarta Timur
ST08034,Stasiun Denpasar,Padang
ST08035,Stasiun Tual,Pekanbaru
ST08036,Stasiun Pematangsiantar,Serang
ST08037,Stasiun Manado,Cimahi
ST08038,Stasiun Padang Sidempuan,Pasuruan
ST08039,Stasiun Banjar,Lubuklinggau
ST08040,Stasiun Cilegon,Prabumulih
ST08041,Stasiun Tidore Kepulauan,Denpasar
ST08042,Stasiun Tegal,Sungai Penuh
ST08043,Stasiun Pagaralam,Tebingtinggi
ST08044,Stasiun Tangerang,Pasuruan
ST08045,Stasiun Palopo,Kendari
ST08046,Stasiun Cilegon,Kotamobagu
ST08047,Stasiun Sorong,Surabaya
ST08048,Stasiun Prabumulih,Pagaralam
ST08049,Stasiun Padang,Palopo
ST08050,Stasiun Jambi,Malang
ST08051,Stasiun Yogyakarta,Gorontalo
ST08052,Stasiun Kotamobagu,Palopo
ST08053,Stasiun Metro,Denpasar
ST08054,Stasiun Subulussalam,Banjar
ST08055,Stasiun Tual,Tangerang Selatan
ST08056,Stasiun Mojokerto,Kota Administrasi Jakarta Barat
ST08057,Stasiun Banjarmasin,Sukabumi
ST08058,Stasiun Solok,Bandar Lampung
ST08059,Stasiun Bogor,Lubuklinggau
ST08060,Stasiun Singkawang,Dumai
ST08061,Stasiun Bitung,Bukittinggi
ST08062,Stasiun Jambi,Prabumulih
ST08063,Stasiun Tarakan,Mataram
ST08064,Stasiun Singkawang,Bekasi
ST08065,Stasiun Cimahi,Singkawang
ST08066,Stasiun Kediri,Kota Administrasi Jakarta Selatan
ST08067,Stasiun Mojokerto,Banjarmasin
ST08068,Stasiun Tanjungbalai,Purwokerto
ST08069,Stasiun Magelang,Bukittinggi
ST08070,Stasiun Tebingtinggi,Mataram
ST08071,Stasiun Pekanbaru,Palu
ST08072,Stasiun Medan,Binjai
ST08073,Stasiun Sibolga,Ambon
ST08074,Stasiun Kota Administrasi Jakarta Pusat,Jayapura
ST08075,Stasiun Malang,Bandung
ST08076,Stasiun Tebingtinggi,Sukabumi
ST08077,Stasiun Kendari,Palangkaraya
ST08078,Stasiun Tarakan,Palu
ST08079,Stasiun Pagaralam,Manado
ST08080,Stasiun Cimahi,Manado
ST08081,Stasiun Samarinda,Bontang
ST08082,Stasiun Mojokerto,Pekanbaru
ST08083,Stasiun Ambon,Palembang
ST08084,Stasiun Balikpapan,Manado
ST08085,Stasiun Kota Administrasi Jakarta Utara,Serang
ST08086,Stasiun Batam,Surakarta
ST08087,Stasiun Kotamobagu,Kendari
ST08088,Stasiun Sibolga,Parepare
ST08089,Stasiun Madiun,Kota Administrasi Jakarta Pusat
ST08090,Stasiun Ternate,Pangkalpinang
ST08091,Stasiun Salatiga,Kota Administrasi Jakarta Pusat
ST08092,Stasiun Banjarmasin,Pangkalpinang
ST08093,Stasiun Kota Administrasi Jakarta Pusat,Palangkaraya
ST08094,Stasiun Tangerang,Sukabumi
ST08095,Stasiun Semarang,Kota Administrasi Jakarta Selatan
ST08096,Stasiun Serang,Banjar
ST08097,Stasiun Bau-Bau,Surabaya
ST08098,Stasiun Kota Administrasi Jakarta Utara,Kediri
ST08099,Stasiun Meulaboh,Bima
ST08100,Stasiun Purwokerto,Banjarbaru
ST08101,Stasiun Samarinda,Banda Aceh
ST08102,Stasiun Pekanbaru,Langsa
ST08103,Stasiun Payakumbuh,Metro
ST08104,Stasiun Denpasar,Malang
ST08105,Stasiun Mojokerto,Singkawang
ST08106,Stasiun Cirebon,Tomohon
ST08107,Stasiun Tanjungbalai,Jayapura
ST08108,Stasiun Malang,Kediri
ST08109,Stasiun Payakumbuh,Pekalongan
ST08110,Stasiun Denpasar,Tangerang
ST08111,Stasiun Padang,Bukittinggi
ST08112,Stasiun Kediri,Probolinggo
ST08113,Stasiun Binjai,Pematangsiantar
ST08114,Stasiun Magelang,Parepare
ST08115,Stasiun Depok,Dumai
ST08116,Stasiun Serang,Lubuklinggau
ST08117,Stasiun Jambi,Tual
ST08118,Stasiun Sawahlunto,Medan
ST08119,Stasiun Bau-Bau,Sibolga
ST08120,Stasiun Tidore Kepulauan,Banjarbaru
ST08121,Stasiun Parepare,Sukabumi
ST08122,Stasiun Tegal,Bandung
ST08123,Stasiun Meulaboh,Denpasar
ST08124,Stasiun Bontang,Batu
ST08125,Stasiun Semarang,Tangerang
ST08126,Stasiun Bogor,Tomohon
ST08127,Stasiun Bontang,Metro
ST08128,Stasiun Banjar,Ternate
ST08129,Stasiun Pekanbaru,Gorontalo
ST08130,Stasiun Balikpapan,Pariaman
ST08131,Stasiun Parepare,Yogyakarta
ST08132,Stasiun Padang Sidempuan,Banjarbaru
ST08133,Stasiun Bau-Bau,Banjar
ST08134,Stasiun Bitung,Bau-Bau
ST08135,Stasiun Pasuruan,Palangkaraya
ST08136,Stasiun Dumai,Palu
ST08137,Stasiun Sawahlunto,Subulussalam
ST08138,Stasiun Tangerang Selatan,Purwokerto
ST08139,Stasiun Makassar,Prabumulih
ST08140,Stasiun Blitar,Prabumulih
ST08141,Stasiun Tasikmalaya,Bandung
ST08142,Stasiun Palangkaraya,Medan
ST08143,Stasiun Ambon,Palembang
ST08144,Stasiun Jayapura,Batu
ST08145,Stasiun Bandar Lampung,Dumai
ST08146,Stasiun Bontang,Metro
ST08147,Stasiun Tomohon,Ternate
ST08148,Stasiun Pasuruan,Kediri
ST08149,Stasiun Probolinggo,Jambi
ST08150,Stasiun Yogyakarta,Pekalongan
ST08151,Stasiun Tidore Kepulauan,Samarinda
ST08152,Stasiun Solok,Pematangsiantar
ST08153,Stasiun Cilegon,Pematangsiantar
ST08154,Stasiun Pagaralam,Tangerang
ST08155,Stasiun Surabaya,Gorontalo
ST08156,Stasiun Salatiga,Surabaya
ST08157,Stasiun Samarinda,Meulaboh
ST08158,Stasiun Tanjungpinang,Pariaman
ST08159,Stasiun Bima,Madiun
ST08160,Stasiun Tebingtinggi,Mataram
ST08161,Stasiun Kota Administrasi Jakarta Timur,Bima
ST08162,Stasiun Madiun,Payakumbuh
ST08163,Stasiun Binjai,Mojokerto
ST08164,Stasiun Bogor,Samarinda
ST08165,Stasiun Padang Sidempuan,Surakarta
ST08166,Stasiun Sawahlunto,Padang Sidempuan
ST08167,Stasiun Tomohon,Tegal
ST08168,Stasiun Pekanbaru,Probolinggo
ST08169,Stasiun Purwokerto,Sungai Penuh
ST08170,Stasiun Singkawang,Tebingtinggi
ST08171,Stasiun Manado,Cilegon
ST08172,Stasiun Pekanbaru,Kupang
ST08173,Stasiun Ternate,Subulussalam
ST08174,Stasiun Tual,Depok
ST08175,Stasiun Kota Administrasi Jakarta Pusat,Padang
ST08176,Stasiun Palangkaraya,Batam
ST08177,Stasiun Tebingtinggi,Tidore Kepulauan
ST08178,Stasiun Tanjungpinang,Prabumulih
ST08179,Stasiun Surakarta,Palu
ST08180,Stasiun Bengkulu,Batu
ST08181,Stasiun Kota Administrasi Jakarta Pusat,Kota Administrasi Jakarta Barat
ST08182,Stasiun Tanjungbalai,Palopo
ST08183,Stasiun Banda Aceh,Pekanbaru
ST08184,Stasiun Jambi,Kotamobagu
ST08185,Stasiun Tangerang Selatan,Bima
ST08186,Stasiun Denpasar,Kota Administrasi Jakarta Utara
ST08187,Stasiun Makassar,Prabumulih
ST08188,Stasiun Ambon,Singkawang
ST08189,Stasiun Kota Administrasi Jakarta Timur,Payakumbuh
ST08190,Stasiun Padang Sidempuan,Probolinggo
ST08191,Stasiun Banjarmasin,Meulaboh
ST08192,Stasiun Pariaman,Denpasar
ST08193,Stasiun Pekanbaru,Bandung
ST08194,Stasiun Bontang,Sorong
ST08195,Stasiun Tidore Kepulauan,Subulussalam
ST08196,Stasiun Solok,Sukabumi
ST08197,Stasiun Bekasi,Bekasi
ST08198,Stasiun Sibolga,Denpasar
ST08199,Stasiun Tegal,Mojokerto
ST08200,Stasiun Probolinggo,Sabang
ST08201,Stasiun Pontianak,Surakarta
ST08202,Stasiun Balikpapan,Bengkulu
ST08203,Stasiun Serang,Balikpapan
ST08204,Stasiun Madiun,Lhokseumawe
ST08205,Stasiun Denpasar,Batam
ST08206,Stasiun Surabaya,Palopo
ST08207,Stasiun Pasuruan,Kediri
ST08208,Stasiun Batu,Purwokerto
ST08209,Stasiun Sorong,Singkawang
ST08210,Stasiun Kota Administrasi Jakarta Barat,Tegal
ST08211,Stasiun Jayapura,Meulaboh
ST08212,Stasiun Bandar Lampung,Ternate
ST08213,Stasiun Pekalongan,Gorontalo
ST08214,Stasiun Ternate,Padang
ST08215,Stasiun Surakarta,Sabang
ST08216,Stasiun Pagaralam,Kota Administrasi Jakarta Utara
ST08217,Stasiun Bandung,Pekalongan
ST08218,Stasiun Prabumulih,Surakarta
ST08219,Stasiun Tanjungpinang,Bitung
ST08220,Stasiun Sawahlunto,Bau-Bau
ST08221,Stasiun Pagaralam,Banjar
ST08222,Stasiun Makassar,Tangerang Selatan
ST08223,Stasiun Tangerang Selatan,Bukittinggi
ST08224,Stasiun Palangkaraya,Pagaralam
ST08225,Stasiun Bandung,Jayapura
ST08226,Stasiun Salatiga,Tangerang
ST08227,Stasiun Yogyakarta,Tangerang
ST08228,Stasiun Bekasi,Padangpanjang
ST08229,Stasiun Dumai,Bogor
ST08230,Stasiun Kupang,Magelang
ST08231,Stasiun Pariaman,Tidore Kepulauan
ST08232,Stasiun Binjai,Tangerang
ST08233,Stasiun Bitung,Salatiga
ST08234,Stasiun Bandung,Tual
ST08235,Stasiun Tanjungpinang,Cimahi
ST08236,Stasiun Cirebon,Cimahi
ST08237,Stasiun Mataram,Samarinda
ST08238,Stasiun Kota Administrasi Jakarta Timur,Pekalongan
ST08239,Stasiun Sukabumi,Pariaman
ST08240,Stasiun Bontang,Parepare
ST08241,Stasiun Sukabumi,Madiun
ST08242,Stasiun Solok,Banjarbaru
ST08243,Stasiun Dumai,Pagaralam
ST08244,Stasiun Kediri,Ternate
ST08245,Stasiun Palangkaraya,Pasuruan
ST08246,Stasiun Tasikmalaya,Tarakan
ST08247,Stasiun Solok,Kota Administrasi Jakarta Timur
ST08248,Stasiun Tangerang Selatan,Bengkulu
ST08249,Stasiun Pangkalpinang,Tarakan
ST08250,Stasiun Samarinda,Jayapura
ST08251,Stasiun Banjarbaru,Sorong
ST08252,Stasiun Singkawang,Kota Administrasi Jakarta Timur
ST08253,Stasiun Jambi,Mojokerto
ST08254,Stasiun Serang,Padangpanjang
ST08255,Stasiun Jambi,Batam
ST08256,Stasiun Pariaman,Subulussalam
ST08257,Stasiun Mojokerto,Binjai
ST08258,Stasiun Kendari,Padangpanjang
ST08259,Stasiun Pematangsiantar,Tasikmalaya
ST08260,Stasiun Tegal,Probolinggo
ST08261,Stasiun Denpasar,Kota Administrasi Jakarta Utara
ST08262,Stasiun Sukabumi,Surakarta
ST08263,Stasiun Medan,Tanjungpinang
ST08264,Stasiun Bogor,Batu
ST08265,Stasiun Batu,Meulaboh
ST08266,Stasiun Pekalongan,Denpasar
ST08267,Stasiun Salatiga,Bau-Bau
ST08268,Stasiun Tanjungbalai,Lubuklinggau
ST08269,Stasiun Prabumulih,Pontianak
ST08270,Stasiun Kendari,Tidore Kepulauan
ST08271,Stasiun Pangkalpinang,Gorontalo
ST08272,Stasiun Kotamobagu,Padangpanjang
ST08273,Stasiun Palembang,Mojokerto
ST08274,Stasiun Kotamobagu,Cilegon
ST08275,Stasiun Sawahlunto,Binjai
ST08276,Stasiun Cirebon,Tangerang Selatan
ST08277,Stasiun Batam,Kediri
ST08278,Stasiun Ambon,Gorontalo
ST08279,Stasiun Kota Administrasi Jakarta Barat,Yogyakarta
ST08280,Stasiun Bekasi,Jambi
ST08281,Stasiun Tangerang Selatan,Bitung
ST08282,Stasiun Serang,Tasikmalaya
ST08283,Stasiun Jambi,Sawahlunto
ST08284,Stasiun Cimahi,Madiun
ST08285,Stasiun Bengkulu,Purwokerto
ST08286,Stasiun Bukittinggi,Pasuruan
ST08287,Stasiun Tangerang,Pekalongan
ST08288,Stasiun Magelang,Bandung
ST08289,Stasiun Pangkalpinang,Ambon
ST08290,Stasiun Kediri,Padangpanjang
ST08291,Stasiun Kediri,Bau-Bau
ST08292,Stasiun Serang,Padangpanjang
ST08293,Stasiun Kota Administrasi Jakarta Timur,Pangkalpinang
ST08294,Stasiun Cirebon,Padang Sidempuan
ST08295,Stasiun Banda Aceh,Kota Administrasi Jakarta Barat
ST08296,Stasiun Tasikmalaya,Tanjungbalai
ST08297,Stasiun Magelang,Sukabumi
ST08298,Stasiun Bekasi,Kota Administrasi Jakarta Selatan
ST08299,Stasiun Palu,Pontianak
ST08300,Stasiun Manado,Tangerang
ST08301,Stasiun Lhokseumawe,Subulussalam
ST08302,Stasiun Tegal,Bekasi
ST08303,Stasiun Surakarta,Depok
ST08304,Stasiun Binjai,Kediri
ST08305,Stasiun Palu,Magelang
ST08306,Stasiun Gorontalo,Subulussalam
ST08307,Stasiun Salatiga,Bukittinggi
ST08308,Stasiun Sungai Penuh,Dumai
ST08309,Stasiun Kota Administrasi Jakarta Utara,Sukabumi
ST08310,Stasiun Banda Aceh,Pagaralam
ST08311,Stasiun Gorontalo,Balikpapan
ST08312,Stasiun Jayapura,Kota Administrasi Jakarta Selatan
ST08313,Stasiun Payakumbuh,Kota Administrasi Jakarta Selatan
ST08314,Stasiun Sukabumi,Pekalongan
ST08315,Stasiun Yogyakarta,Banjarbaru
ST08316,Stasiun Tangerang Selatan,Kota Administrasi Jakarta Selatan
ST08317,Stasiun Bandar Lampung,Salatiga
ST08318,Stasiun Subulussalam,Meulaboh
ST08319,Stasiun Blitar,Sawahlunto
ST08320,Stasiun Ambon,Tanjungpinang
ST08321,Stasiun Pariaman,Bima
ST08322,Stasiun Tasikmalaya,Cirebon
ST08323,Stasiun Tangerang Selatan,Probolinggo
ST08324,Stasiun Kota Administrasi Jakarta Utara,Cimahi
ST08325,Stasiun Balikpapan,Yogyakarta
ST08326,Stasiun Sabang,Pekanbaru
ST08327,Stasiun Sawahlunto,Depok
ST08328,Stasiun Batam,Tanjungpinang
ST08329,Stasiun Pematangsiantar,Depok
ST08330,Stasiun Tidore Kepulauan,Pagaralam
ST08331,Stasiun Mataram,Mojokerto
ST08332,Stasiun Jayapura,Singkawang
ST08333,Stasiun Mojokerto,Jambi
ST08334,Stasiun Sukabumi,Tanjungbalai
ST08335,Stasiun Balikpapan,Medan
ST08336,Stasiun Bau-Bau,Gorontalo
ST08337,Stasiun Dumai,Payakumbuh
ST08338,Stasiun Tarakan,Denpasar
ST08339,Stasiun Tomohon,Bandung
ST08340,Stasiun Lubuklinggau,Lhokseumawe
ST08341,Stasiun Singkawang,Balikpapan
ST08342,Stasiun Bau-Bau,Banjar
ST08343,Stasiun Medan,Kota Administrasi Jakarta Barat
ST08344,Stasiun Tanjungbalai,Sawahlunto
ST08345,Stasiun Payakumbuh,Bukittinggi
ST08346,Stasiun Samarinda,Banda Aceh
ST08347,Stasiun Palembang,Pekanbaru
ST08348,Stasiun Kendari,Yogyakarta
ST08349,Stasiun Parepare,Dumai
ST08350,Stasiun Pasuruan,Gorontalo
ST08351,Stasiun Cimahi,Makassar
ST08352,Stasiun Sorong,Langsa
ST08353,Stasiun Bandung,Prabumulih
ST08354,Stasiun Kotamobagu,Pekanbaru
ST08355,Stasiun Dumai,Surakarta
ST08356,Stasiun Tomohon,Meulaboh
ST08357,Stasiun Tidore Kepulauan,Palopo
ST08358,Stasiun Bontang,Samarinda
ST08359,Stasiun Pasuruan,Batu
ST08360,Stasiun Bima,Tomohon
ST08361,Stasiun Bandar Lampung,Sorong
ST08362,Stasiun Salatiga,Surabaya
ST08363,Stasiun Sukabumi,Probolinggo
ST08364,Stasiun Magelang,Singkawang
ST08365,Stasiun Cimahi,Tarakan
ST08366,Stasiun Palopo,Ternate
ST08367,Stasiun Pekalongan,Pematangsiantar
ST08368,Stasiun Sabang,Tanjungbalai
ST08369,Stasiun Parepare,Pekanbaru
ST08370,Stasiun Kota Administrasi Jakarta Timur,Malang
ST08371,Stasiun Pekanbaru,Kotamobagu
ST08372,Stasiun Tanjungbalai,Dumai
ST08373,Stasiun Cilegon,Solok
ST08374,Stasiun Tanjungpinang,Sorong
ST08375,Stasiun Batu,Palopo
ST08376,Stasiun Banjarmasin,Makassar
ST08377,Stasiun Langsa,Subulussalam
ST08378,Stasiun Sawahlunto,Pasuruan
ST08379,Stasiun Kota Administrasi Jakarta Timur,Kota Administrasi Jakarta Timur
ST08380,Stasiun Bekasi,Sibolga
ST08381,Stasiun Langsa,Kota Administrasi Jakarta Pusat
ST08382,Stasiun Pekalongan,Blitar
ST08383,Stasiun Tidore Kepulauan,Ternate
ST08384,Stasiun Jayapura,Dumai
ST08385,Stasiun Cirebon,Tangerang
ST08386,Stasiun Blitar,Bandung
ST08387,Stasiun Singkawang,Surabaya
ST08388,Stasiun Metro,Cilegon
ST08389,Stasiun Kotamobagu,Sawahlunto
ST08390,Stasiun Palembang,Bogor
ST08391,Stasiun Jambi,Tidore Kepulauan
ST08392,Stasiun Kota Administrasi Jakarta Utara,Purwokerto
ST08393,Stasiun Blitar,Palu
ST08394,Stasiun Tidore Kepulauan,Kota Administrasi Jakarta Selatan
ST08395,Stasiun Singkawang,Binjai
ST08396,Stasiun Pekalongan,Denpasar
ST08397,Stasiun Sukabumi,Medan
ST08398,Stasiun Kotamobagu,Kota Administrasi Jakarta Utara
ST08399,Stasiun Sabang,Bandar Lampung
ST08400,Stasiun Tidore Kepulauan,Mataram
ST08401,Stasiun Balikpapan,Jambi
ST08402,Stasiun Sukabumi,Prabumulih
ST08403,Stasiun Manado,Tual
ST08404,Stasiun Banda Aceh,Tual
ST08405,Stasiun Bogor,Kota Administrasi Jakarta Selatan
ST08406,Stasiun Bekasi,Subulussalam
ST08407,Stasiun Tomohon,Bandar Lampung
ST08408,Stasiun Kota Administrasi Jakarta Selatan,Kota Administrasi Jakarta Timur
ST08409,Stasiun Banjarbaru,Tangerang
ST08410,Stasiun Kediri,Dumai
ST08411,Stasiun Tebingtinggi,Tasikmalaya
ST08412,Stasiun Balikpapan,Palangkaraya
ST08413,Stasiun Palopo,Kota Administrasi Jakarta Selatan
ST08414,Stasiun Bandung,Ternate
ST08415,Stasiun Sukabumi,Pariaman
ST08416,Stasiun Cirebon,Pasuruan
ST08417,Stasiun Palopo,Sabang
ST08418,Stasiun Surabaya,Kotamobagu
ST08419,Stasiun Padang Sidempuan,Denpasar
ST08420,Stasiun Bitung,Yogyakarta
ST08421,Stasiun Sukabumi,Batu
ST08422,Stasiun Sorong,Prabumulih
ST08423,Stasiun Kupang,Probolinggo
ST08424,Stasiun Palopo,Surakarta
ST08425,Stasiun Pekanbaru,Batu
ST08426,Stasiun Kota Administrasi Jakarta Utara,Payakumbuh
ST08427,Stasiun Tanjungbalai,Banjarmasin
ST08428,Stasiun Kupang,Ambon
ST08429,Stasiun Denpasar,Sorong
ST08430,Stasiun Palembang,Padang Sidempuan
ST08431,Stasiun Bima,Batu
ST08432,Stasiun Metro,Kota Administrasi Jakarta Pusat
ST08433,Stasiun Mataram,Kota Administrasi Jakarta Selatan
ST08434,Stasiun Sawahlunto,Batu
ST08435,Stasiun Tomohon,Makassar
ST08436,Stasiun Pontianak,Gorontalo
ST08437,Stasiun Bau-Bau,Tebingtinggi
ST08438,Stasiun Purwokerto,Batam
ST08439,Stasiun Kotamobagu,Surabaya
ST08440,Stasiun Banda Aceh,Batam
ST08441,Stasiun Jambi,Bogor
