ID_Kursi,Nomor_Kursi,ID_Gerbong
KS008823,13,GB06043
KS008824,13,GB04875
KS008825,13,GB08915
KS008826,48,GB04871
KS008827,8,GB00946
KS008828,40,GB08350
KS008829,78,GB06581
KS008830,43,GB07123
KS008831,1,GB09046
KS008832,33,GB06335
KS008833,73,GB06045
KS008834,35,GB04459
KS008835,77,GB05143
KS008836,49,GB09275
KS008837,60,GB07576
KS008838,47,GB06039
KS008839,55,GB01090
KS008840,21,GB04030
KS008841,38,GB00284
KS008842,6,GB01342
KS008843,97,GB05372
KS008844,18,GB02929
KS008845,79,GB00431
KS008846,38,GB00416
KS008847,81,GB01467
KS008848,46,GB00420
KS008849,62,GB07053
KS008850,22,GB09726
KS008851,92,GB04429
KS008852,22,GB00381
KS008853,13,GB02422
KS008854,96,GB01790
KS008855,59,GB02240
KS008856,100,GB03039
KS008857,6,GB09701
KS008858,39,GB03646
KS008859,33,GB02852
KS008860,24,GB00401
KS008861,67,GB02252
KS008862,39,GB01387
KS008863,87,GB09813
KS008864,71,GB05890
KS008865,60,GB07464
KS008866,94,GB08390
KS008867,61,GB03458
KS008868,37,GB01809
KS008869,86,GB03924
KS008870,58,GB02443
KS008871,27,GB00647
KS008872,92,GB07487
KS008873,29,GB05168
KS008874,64,GB01632
KS008875,82,GB03473
KS008876,50,GB01126
KS008877,65,GB07285
KS008878,60,GB04163
KS008879,74,GB08149
KS008880,66,GB09705
KS008881,47,GB03423
KS008882,96,GB05956
KS008883,21,GB05259
KS008884,69,GB05223
KS008885,32,GB05217
KS008886,42,GB09348
KS008887,44,GB01965
KS008888,41,GB04428
KS008889,14,GB04777
KS008890,32,GB06898
KS008891,7,GB04734
KS008892,31,GB08972
KS008893,64,GB02084
KS008894,37,GB03855
KS008895,1,GB08857
KS008896,66,GB04820
KS008897,72,GB06626
KS008898,94,GB00534
KS008899,55,GB04312
KS008900,84,GB01948
KS008901,39,GB04920
KS008902,95,GB02527
KS008903,47,GB00817
KS008904,73,GB06254
KS008905,75,GB03148
KS008906,32,GB08141
KS008907,43,GB07960
KS008908,74,GB00799
KS008909,13,GB05348
KS008910,46,GB00275
KS008911,68,GB08943
KS008912,1,GB07013
KS008913,26,GB09385
KS008914,44,GB08530
KS008915,37,GB05445
KS008916,35,GB05689
KS008917,1,GB05254
KS008918,91,GB02964
KS008919,78,GB06373
KS008920,45,GB03915
KS008921,62,GB00753
KS008922,33,GB07768
KS008923,53,GB08231
KS008924,8,GB09966
KS008925,71,GB05802
KS008926,51,GB08985
KS008927,31,GB05126
KS008928,7,GB05824
KS008929,13,GB08616
KS008930,31,GB04530
KS008931,40,GB00495
KS008932,24,GB07501
KS008933,47,GB05944
KS008934,34,GB08035
KS008935,87,GB00867
KS008936,16,GB04521
KS008937,23,GB09659
KS008938,44,GB00337
KS008939,31,GB03297
KS008940,55,GB09435
KS008941,32,GB06240
KS008942,70,GB03686
KS008943,39,GB00582
KS008944,20,GB01682
KS008945,16,GB00473
KS008946,35,GB05667
KS008947,39,GB09349
KS008948,67,GB00675
KS008949,81,GB04714
KS008950,50,GB00432
KS008951,51,GB05890
KS008952,25,GB05020
KS008953,82,GB09497
KS008954,28,GB00338
KS008955,80,GB06931
KS008956,53,GB07161
KS008957,26,GB05078
KS008958,78,GB02037
KS008959,54,GB06160
KS008960,7,GB06125
KS008961,96,GB05296
KS008962,64,GB07367
KS008963,25,GB09421
KS008964,6,GB04276
KS008965,46,GB05513
KS008966,82,GB04846
KS008967,25,GB06821
KS008968,24,GB03638
KS008969,25,GB01321
KS008970,77,GB03468
KS008971,10,GB02549
KS008972,88,GB01220
KS008973,92,GB00768
KS008974,72,GB02038
KS008975,16,GB00667
KS008976,28,GB08892
KS008977,63,GB07722
KS008978,25,GB08981
KS008979,4,GB00551
KS008980,58,GB08184
KS008981,72,GB09854
KS008982,67,GB01542
KS008983,74,GB06602
KS008984,71,GB07421
KS008985,2,GB06821
KS008986,50,GB07043
KS008987,66,GB08308
KS008988,39,GB03276
KS008989,26,GB01449
KS008990,56,GB05251
KS008991,5,GB09788
KS008992,70,GB03503
KS008993,29,GB08724
KS008994,9,GB02948
KS008995,63,GB02299
KS008996,38,GB09935
KS008997,96,GB00731
KS008998,14,GB04415
KS008999,7,GB05898
KS009000,40,GB03265
KS009001,77,GB03772
KS009002,36,GB06171
KS009003,80,GB08466
KS009004,77,GB08539
KS009005,34,GB07839
KS009006,85,GB04018
KS009007,66,GB04619
KS009008,32,GB09709
KS009009,41,GB03518
KS009010,63,GB02916
KS009011,48,GB08475
KS009012,2,GB01481
KS009013,44,GB03804
KS009014,86,GB06042
KS009015,67,GB04610
KS009016,74,GB06771
KS009017,20,GB00291
KS009018,5,GB03351
KS009019,24,GB03681
KS009020,5,GB02661
KS009021,2,GB01830
KS009022,93,GB09967
KS009023,18,GB06220
KS009024,85,GB08781
KS009025,52,GB00992
KS009026,15,GB08048
KS009027,30,GB08315
KS009028,46,GB05297
KS009029,89,GB05968
KS009030,47,GB05799
KS009031,7,GB05663
KS009032,13,GB08912
KS009033,12,GB07643
KS009034,87,GB06176
KS009035,12,GB04930
KS009036,21,GB06328
KS009037,54,GB02271
KS009038,38,GB05009
KS009039,30,GB06749
KS009040,64,GB07823
KS009041,98,GB00051
KS009042,33,GB01472
KS009043,12,GB00261
KS009044,65,GB00660
KS009045,7,GB02928
KS009046,83,GB06440
KS009047,36,GB01690
KS009048,26,GB05270
KS009049,85,GB09651
KS009050,62,GB04238
KS009051,68,GB09710
KS009052,46,GB06629
KS009053,35,GB02289
KS009054,48,GB02459
KS009055,63,GB05551
KS009056,96,GB03520
KS009057,12,GB07261
KS009058,63,GB09572
KS009059,9,GB00110
KS009060,47,GB03783
KS009061,57,GB02866
KS009062,46,GB06719
KS009063,45,GB06307
KS009064,29,GB03414
KS009065,64,GB03243
KS009066,33,GB03138
KS009067,40,GB08957
KS009068,71,GB09960
KS009069,10,GB00992
KS009070,4,GB00508
KS009071,4,GB02761
KS009072,33,GB02900
KS009073,3,GB01184
KS009074,17,GB07361
KS009075,60,GB06153
KS009076,4,GB06376
KS009077,51,GB02177
KS009078,48,GB09539
KS009079,48,GB07715
KS009080,70,GB07739
KS009081,38,GB04888
KS009082,15,GB01592
KS009083,17,GB08241
KS009084,40,GB08213
KS009085,37,GB02862
KS009086,12,GB07931
KS009087,95,GB02875
KS009088,63,GB04154
KS009089,99,GB02434
KS009090,10,GB04198
KS009091,8,GB04707
KS009092,61,GB09127
KS009093,93,GB09230
KS009094,86,GB01414
KS009095,26,GB07087
KS009096,62,GB01814
KS009097,56,GB01149
KS009098,81,GB06842
KS009099,68,GB04827
KS009100,98,GB09637
KS009101,86,GB08253
KS009102,81,GB09285
KS009103,77,GB01235
KS009104,82,GB02503
KS009105,50,GB03859
KS009106,89,GB08702
KS009107,89,GB02080
KS009108,58,GB09740
KS009109,40,GB01419
KS009110,40,GB05742
KS009111,83,GB05639
KS009112,1,GB09676
KS009113,60,GB03920
KS009114,98,GB03458
KS009115,26,GB00754
KS009116,78,GB08543
KS009117,62,GB00761
KS009118,29,GB08421
KS009119,21,GB04489
KS009120,22,GB09707
KS009121,70,GB05903
KS009122,96,GB02554
KS009123,64,GB00975
KS009124,38,GB07305
KS009125,81,GB03791
KS009126,36,GB05016
KS009127,40,GB06388
KS009128,27,GB04826
KS009129,50,GB04275
KS009130,62,GB04219
KS009131,73,GB07103
KS009132,44,GB09301
KS009133,16,GB04087
KS009134,13,GB01362
KS009135,2,GB01153
KS009136,100,GB06101
KS009137,17,GB02711
KS009138,93,GB01213
KS009139,81,GB08703
KS009140,12,GB05753
KS009141,97,GB09583
KS009142,46,GB08857
KS009143,69,GB01184
KS009144,21,GB03202
KS009145,55,GB09190
KS009146,68,GB06747
KS009147,50,GB00543
KS009148,66,GB09055
KS009149,23,GB03805
KS009150,19,GB03886
KS009151,48,GB01657
KS009152,10,GB04038
KS009153,85,GB09596
KS009154,43,GB02705
KS009155,23,GB05287
KS009156,93,GB04334
KS009157,74,GB04689
KS009158,47,GB07367
KS009159,3,GB03425
KS009160,11,GB07695
KS009161,52,GB08944
KS009162,85,GB01683
KS009163,8,GB01420
KS009164,97,GB03516
KS009165,21,GB04558
KS009166,61,GB00883
KS009167,62,GB03081
KS009168,8,GB08375
KS009169,13,GB04793
KS009170,11,GB04545
KS009171,24,GB03651
KS009172,57,GB05868
KS009173,57,GB04518
KS009174,91,GB05626
KS009175,88,GB04488
KS009176,98,GB06130
KS009177,84,GB02007
KS009178,57,GB03798
KS009179,97,GB03175
KS009180,1,GB01101
KS009181,53,GB05550
KS009182,90,GB04297
KS009183,65,GB07464
KS009184,51,GB06044
KS009185,58,GB08695
KS009186,12,GB06088
KS009187,95,GB09232
KS009188,10,GB06893
KS009189,51,GB05787
KS009190,43,GB01524
KS009191,57,GB02377
KS009192,72,GB06339
KS009193,33,GB02526
KS009194,10,GB03551
KS009195,56,GB00869
KS009196,15,GB07868
KS009197,12,GB04981
KS009198,62,GB02624
KS009199,23,GB02057
KS009200,78,GB04654
KS009201,43,GB03284
KS009202,13,GB09245
KS009203,52,GB05200
KS009204,11,GB06299
KS009205,37,GB04762
KS009206,13,GB08966
KS009207,85,GB00256
KS009208,43,GB04393
KS009209,2,GB00458
KS009210,67,GB05328
KS009211,93,GB03683
KS009212,67,GB00223
KS009213,86,GB09919
KS009214,35,GB02614
KS009215,3,GB07639
KS009216,98,GB06519
KS009217,89,GB01754
KS009218,90,GB09687
KS009219,5,GB07587
KS009220,76,GB08880
KS009221,76,GB06979
KS009222,43,GB09440
KS009223,90,GB01307
KS009224,29,GB01650
KS009225,14,GB09110
KS009226,64,GB00362
KS009227,85,GB08576
KS009228,59,GB08509
KS009229,95,GB01254
KS009230,43,GB07335
KS009231,34,GB09578
KS009232,88,GB01973
KS009233,55,GB07963
KS009234,9,GB06941
KS009235,42,GB07104
KS009236,61,GB00805
KS009237,87,GB09426
KS009238,68,GB07048
KS009239,56,GB08066
KS009240,70,GB08765
KS009241,43,GB01938
KS009242,94,GB06971
KS009243,71,GB02915
KS009244,3,GB03299
KS009245,72,GB06024
KS009246,19,GB08453
KS009247,47,GB07670
KS009248,79,GB04898
KS009249,8,GB01082
KS009250,44,GB04726
KS009251,90,GB01367
KS009252,86,GB06025
KS009253,3,GB06537
KS009254,66,GB09588
KS009255,72,GB05570
KS009256,12,GB01732
KS009257,70,GB09063
KS009258,83,GB01494
KS009259,11,GB06235
KS009260,87,GB08032
KS009261,69,GB08027
KS009262,26,GB04454
KS009263,66,GB00912
KS009264,72,GB05250
KS009265,15,GB04136
KS009266,79,GB06616
KS009267,53,GB07419
KS009268,48,GB07505
KS009269,85,GB01641
KS009270,90,GB06237
KS009271,74,GB05185
KS009272,38,GB00398
KS009273,18,GB03146
KS009274,13,GB03290
KS009275,98,GB04706
KS009276,24,GB06308
KS009277,72,GB03218
KS009278,79,GB06269
KS009279,76,GB05638
KS009280,60,GB01558
KS009281,29,GB05787
KS009282,60,GB00359
KS009283,6,GB01743
KS009284,55,GB08963
KS009285,38,GB05696
KS009286,9,GB02390
KS009287,22,GB04439
KS009288,81,GB01017
KS009289,23,GB03624
KS009290,67,GB07293
KS009291,69,GB03099
KS009292,6,GB03327
KS009293,69,GB01889
KS009294,38,GB07626
KS009295,51,GB00842
KS009296,36,GB00043
KS009297,74,GB06491
KS009298,90,GB03015
KS009299,95,GB06923
KS009300,19,GB09229
KS009301,21,GB02468
KS009302,45,GB09304
KS009303,92,GB05849
KS009304,26,GB07245
KS009305,55,GB02755
KS009306,16,GB00091
KS009307,93,GB09264
KS009308,71,GB05893
KS009309,26,GB02970
KS009310,92,GB07289
KS009311,17,GB07200
KS009312,18,GB00659
KS009313,56,GB06503
KS009314,60,GB06040
KS009315,36,GB09535
KS009316,83,GB00245
KS009317,47,GB09460
KS009318,64,GB03505
KS009319,3,GB03941
KS009320,59,GB05303
KS009321,86,GB03961
KS009322,61,GB04185
KS009323,48,GB00996
KS009324,65,GB08463
KS009325,27,GB00066
KS009326,92,GB06565
KS009327,72,GB02274
KS009328,73,GB04266
KS009329,67,GB02016
KS009330,57,GB00846
KS009331,36,GB09486
KS009332,89,GB06878
KS009333,63,GB02441
KS009334,75,GB04892
KS009335,18,GB07307
KS009336,93,GB01382
KS009337,75,GB01152
KS009338,55,GB03478
KS009339,58,GB08570
KS009340,100,GB00480
KS009341,5,GB04414
KS009342,97,GB07331
KS009343,19,GB00026
KS009344,22,GB08695
KS009345,69,GB09121
KS009346,91,GB02765
KS009347,28,GB09475
KS009348,57,GB09217
KS009349,63,GB00045
KS009350,99,GB09200
KS009351,57,GB07801
KS009352,5,GB01133
KS009353,41,GB02756
KS009354,96,GB04918
KS009355,88,GB02833
KS009356,35,GB04648
KS009357,32,GB01430
KS009358,6,GB02070
KS009359,80,GB09397
KS009360,28,GB02338
KS009361,13,GB00355
KS009362,28,GB06619
KS009363,61,GB04326
KS009364,5,GB00583
KS009365,76,GB03021
KS009366,94,GB05582
KS009367,100,GB04318
KS009368,19,GB08142
KS009369,4,GB09654
KS009370,66,GB03527
KS009371,14,GB08423
KS009372,16,GB08932
KS009373,8,GB03886
KS009374,100,GB04564
KS009375,25,GB00481
KS009376,59,GB01715
KS009377,39,GB08868
KS009378,71,GB03560
KS009379,6,GB05416
KS009380,96,GB05033
KS009381,45,GB00409
KS009382,71,GB02164
KS009383,64,GB05868
KS009384,88,GB09815
KS009385,70,GB06498
KS009386,67,GB06042
KS009387,71,GB01587
KS009388,77,GB08082
KS009389,36,GB08295
KS009390,71,GB04897
KS009391,54,GB07199
KS009392,34,GB08959
KS009393,20,GB02798
KS009394,25,GB02802
KS009395,69,GB06531
KS009396,33,GB02705
KS009397,43,GB00137
KS009398,39,GB06678
KS009399,36,GB07566
KS009400,12,GB07953
KS009401,38,GB02273
KS009402,50,GB05929
KS009403,70,GB08927
KS009404,39,GB00876
KS009405,53,GB07135
KS009406,11,GB02460
KS009407,35,GB05652
KS009408,4,GB01367
KS009409,9,GB07094
KS009410,86,GB00620
KS009411,13,GB02572
KS009412,82,GB04432
KS009413,91,GB01880
KS009414,71,GB01722
KS009415,13,GB06709
KS009416,7,GB07477
KS009417,51,GB02927
KS009418,95,GB01659
KS009419,3,GB09576
KS009420,52,GB02671
KS009421,53,GB02968
KS009422,12,GB06172
KS009423,72,GB04445
KS009424,61,GB02960
KS009425,94,GB00305
KS009426,21,GB00773
KS009427,49,GB03194
KS009428,9,GB05112
KS009429,9,GB00570
KS009430,76,GB02143
KS009431,36,GB04209
KS009432,28,GB02983
KS009433,75,GB05854
KS009434,96,GB04868
KS009435,1,GB05637
KS009436,56,GB08702
KS009437,90,GB06400
KS009438,37,GB02426
KS009439,74,GB06453
KS009440,96,GB02022
KS009441,91,GB08054
KS009442,23,GB04540
KS009443,98,GB07503
KS009444,18,GB08063
KS009445,87,GB03419
KS009446,9,GB08599
KS009447,72,GB09330
KS009448,63,GB00608
KS009449,56,GB00780
KS009450,40,GB04379
KS009451,50,GB02329
KS009452,3,GB03454
KS009453,57,GB04615
KS009454,37,GB05798
KS009455,61,GB01201
KS009456,74,GB01249
KS009457,86,GB07150
KS009458,88,GB07814
KS009459,26,GB04614
KS009460,90,GB02428
KS009461,81,GB01213
KS009462,33,GB02369
KS009463,12,GB01627
KS009464,36,GB00406
KS009465,60,GB09148
KS009466,99,GB01272
KS009467,30,GB07156
KS009468,85,GB06233
KS009469,40,GB09790
KS009470,17,GB09716
KS009471,2,GB08104
KS009472,8,GB03141
KS009473,67,GB03633
KS009474,73,GB04784
KS009475,23,GB07575
KS009476,15,GB03608
KS009477,94,GB04342
KS009478,19,GB04877
KS009479,63,GB00930
KS009480,54,GB04872
KS009481,86,GB09321
KS009482,18,GB02101
KS009483,17,GB05154
KS009484,89,GB07293
KS009485,98,GB01594
KS009486,54,GB04765
KS009487,7,GB00464
KS009488,36,GB08209
KS009489,91,GB09362
KS009490,47,GB02672
KS009491,34,GB01921
KS009492,35,GB03639
KS009493,82,GB04602
KS009494,91,GB05960
KS009495,55,GB05043
KS009496,53,GB06465
KS009497,28,GB09889
KS009498,62,GB01303
KS009499,65,GB00689
KS009500,12,GB02285
KS009501,94,GB00732
KS009502,50,GB03398
KS009503,31,GB05798
KS009504,64,GB05845
KS009505,82,GB09475
KS009506,79,GB07820
KS009507,80,GB04476
KS009508,77,GB07661
KS009509,41,GB06632
KS009510,59,GB05833
KS009511,54,GB04593
KS009512,49,GB06916
KS009513,64,GB06179
KS009514,51,GB07229
KS009515,33,GB09422
KS009516,92,GB01521
KS009517,29,GB04960
KS009518,90,GB08363
KS009519,14,GB06439
KS009520,75,GB04561
KS009521,2,GB03482
KS009522,22,GB04944
KS009523,100,GB02324
KS009524,21,GB01813
KS009525,55,GB04192
KS009526,96,GB05786
KS009527,26,GB02225
KS009528,87,GB04649
KS009529,93,GB04701
KS009530,89,GB02183
KS009531,16,GB05017
KS009532,52,GB01558
KS009533,2,GB00268
KS009534,37,GB09375
KS009535,66,GB03140
KS009536,41,GB00703
KS009537,7,GB05479
KS009538,65,GB01643
KS009539,98,GB09185
KS009540,25,GB06922
KS009541,47,GB01238
KS009542,98,GB04798
KS009543,52,GB09524
KS009544,8,GB05287
KS009545,77,GB01403
KS009546,69,GB03718
KS009547,62,GB06763
KS009548,46,GB03351
KS009549,80,GB07493
KS009550,74,GB00544
KS009551,5,GB05257
KS009552,59,GB08830
KS009553,28,GB04187
KS009554,12,GB00279
KS009555,70,GB00811
KS009556,64,GB05865
KS009557,5,GB09673
KS009558,43,GB00966
KS009559,85,GB03468
KS009560,42,GB04463
KS009561,48,GB01840
KS009562,27,GB07042
KS009563,36,GB00613
KS009564,17,GB09956
KS009565,39,GB02872
KS009566,94,GB02446
KS009567,89,GB00715
KS009568,86,GB09191
KS009569,43,GB09597
KS009570,42,GB00043
KS009571,25,GB01633
KS009572,19,GB01586
KS009573,47,GB05520
KS009574,74,GB05846
KS009575,74,GB06036
KS009576,74,GB02833
KS009577,35,GB01149
KS009578,78,GB07200
KS009579,15,GB07101
KS009580,51,GB05539
KS009581,42,GB03551
KS009582,49,GB00755
KS009583,16,GB08944
KS009584,12,GB01789
KS009585,83,GB07707
KS009586,99,GB00005
KS009587,27,GB02128
KS009588,71,GB00725
KS009589,86,GB04078
KS009590,20,GB05819
KS009591,26,GB08804
KS009592,26,GB06504
KS009593,10,GB04702
KS009594,35,GB01985
KS009595,61,GB09496
KS009596,20,GB01157
KS009597,84,GB06856
KS009598,44,GB01201
KS009599,40,GB08937
KS009600,16,GB01036
KS009601,13,GB04822
KS009602,53,GB09061
KS009603,64,GB02913
KS009604,49,GB01893
KS009605,16,GB08088
KS009606,31,GB07836
KS009607,2,GB02835
KS009608,16,GB06143
KS009609,27,GB08931
KS009610,98,GB04218
KS009611,45,GB00682
KS009612,27,GB05940
KS009613,42,GB09569
KS009614,77,GB06509
KS009615,60,GB03665
KS009616,12,GB03258
KS009617,86,GB01758
KS009618,20,GB01921
KS009619,26,GB01221
KS009620,93,GB03026
KS009621,40,GB03242
KS009622,33,GB06246
KS009623,49,GB06361
KS009624,17,GB09907
KS009625,15,GB03299
KS009626,89,GB06180
KS009627,23,GB01283
KS009628,43,GB03720
KS009629,76,GB04522
KS009630,34,GB00238
KS009631,98,GB06292
KS009632,1,GB01260
KS009633,38,GB06867
KS009634,94,GB01849
KS009635,90,GB02149
KS009636,2,GB05624
KS009637,92,GB09064
KS009638,36,GB09765
KS009639,72,GB04611
KS009640,33,GB07402
KS009641,48,GB03603
KS009642,80,GB03279
KS009643,55,GB01011
KS009644,4,GB07857
KS009645,38,GB08450
KS009646,14,GB03311
KS009647,88,GB03095
KS009648,48,GB03860
KS009649,28,GB04007
KS009650,55,GB04511
KS009651,9,GB07260
KS009652,45,GB01820
KS009653,65,GB00482
KS009654,87,GB00053
KS009655,58,GB05732
KS009656,50,GB06022
KS009657,69,GB02326
KS009658,44,GB05373
KS009659,34,GB08367
KS009660,95,GB03912
KS009661,65,GB06977
KS009662,72,GB06156
KS009663,12,GB02309
KS009664,26,GB05577
KS009665,99,GB08540
KS009666,63,GB09991
KS009667,1,GB05539
KS009668,1,GB07853
KS009669,27,GB00687
KS009670,90,GB09772
KS009671,8,GB07885
KS009672,17,GB09268
KS009673,33,GB08665
KS009674,41,GB06331
KS009675,32,GB06337
KS009676,55,GB06617
KS009677,57,GB03175
KS009678,13,GB03502
KS009679,97,GB09861
KS009680,95,GB06626
KS009681,96,GB02925
KS009682,89,GB08505
KS009683,51,GB04048
KS009684,27,GB08927
KS009685,74,GB07519
KS009686,43,GB05043
KS009687,63,GB00379
KS009688,16,GB01302
KS009689,24,GB01369
KS009690,37,GB03226
KS009691,91,GB05876
KS009692,78,GB03127
KS009693,80,GB03725
KS009694,73,GB04253
KS009695,21,GB07290
KS009696,22,GB08385
KS009697,96,GB02443
KS009698,69,GB08376
KS009699,16,GB05755
KS009700,54,GB06029
KS009701,96,GB06258
KS009702,2,GB04815
KS009703,7,GB02878
KS009704,72,GB07613
KS009705,37,GB04998
KS009706,59,GB07616
KS009707,3,GB06302
KS009708,36,GB08896
KS009709,11,GB03370
KS009710,31,GB05525
KS009711,64,GB08561
KS009712,21,GB09649
KS009713,20,GB04394
KS009714,96,GB04653
KS009715,17,GB03798
KS009716,42,GB00728
KS009717,52,GB08951
KS009718,67,GB05117
KS009719,28,GB09699
KS009720,32,GB09676
KS009721,29,GB06380
KS009722,4,GB06423
KS009723,90,GB02376
KS009724,55,GB03217
KS009725,70,GB02419
KS009726,30,GB01797
KS009727,77,GB02250
KS009728,75,GB04845
KS009729,61,GB08230
KS009730,88,GB07713
KS009731,36,GB05815
KS009732,33,GB05897
KS009733,54,GB00244
KS009734,25,GB01996
KS009735,84,GB08889
KS009736,53,GB08264
KS009737,50,GB05908
KS009738,75,GB02998
KS009739,61,GB09789
KS009740,77,GB05089
KS009741,67,GB01868
KS009742,81,GB02894
KS009743,78,GB06755
KS009744,38,GB05279
KS009745,37,GB08515
KS009746,17,GB07547
KS009747,64,GB02047
KS009748,73,GB05696
KS009749,78,GB01322
KS009750,82,GB01994
KS009751,80,GB09624
KS009752,34,GB01813
KS009753,93,GB03725
KS009754,52,GB04875
KS009755,40,GB07298
KS009756,61,GB02635
KS009757,75,GB01581
KS009758,16,GB08887
KS009759,65,GB04643
KS009760,40,GB00711
KS009761,94,GB01905
KS009762,33,GB07327
KS009763,100,GB00032
KS009764,72,GB02898
KS009765,26,GB01443
KS009766,88,GB09692
KS009767,49,GB01807
KS009768,61,GB02346
KS009769,46,GB08389
KS009770,70,GB02188
KS009771,88,GB08457
KS009772,34,GB04299
KS009773,94,GB02796
KS009774,57,GB01922
KS009775,82,GB08308
KS009776,4,GB04336
KS009777,47,GB05341
KS009778,79,GB01500
KS009779,23,GB08892
KS009780,78,GB09264
KS009781,48,GB01899
KS009782,21,GB01790
KS009783,82,GB07822
KS009784,40,GB05052
KS009785,57,GB06132
KS009786,55,GB03755
KS009787,51,GB05602
KS009788,16,GB08253
KS009789,28,GB07689
KS009790,4,GB04966
KS009791,59,GB00692
KS009792,91,GB02688
KS009793,25,GB07425
KS009794,98,GB02018
KS009795,84,GB02672
KS009796,47,GB00371
KS009797,49,GB08349
KS009798,24,GB01819
KS009799,94,GB02250
KS009800,1,GB03589
KS009801,48,GB08428
KS009802,16,GB03937
KS009803,99,GB07284
KS009804,80,GB05424
KS009805,11,GB07087
KS009806,82,GB02983
KS009807,90,GB04325
KS009808,48,GB02455
KS009809,34,GB00513
KS009810,47,GB05934
KS009811,65,GB09280
KS009812,60,GB02847
KS009813,30,GB05952
KS009814,77,GB01039
KS009815,73,GB08403
KS009816,67,GB05151
KS009817,100,GB05867
KS009818,21,GB02778
KS009819,77,GB02554
KS009820,79,GB07191
KS009821,62,GB00546
KS009822,24,GB05980
KS009823,81,GB09590
KS009824,71,GB04645
KS009825,46,GB09181
KS009826,41,GB05151
KS009827,37,GB02230
KS009828,21,GB00624
KS009829,42,GB04824
KS009830,94,GB08225
KS009831,93,GB07409
KS009832,23,GB09468
KS009833,15,GB03045
KS009834,77,GB08258
KS009835,85,GB09228
KS009836,52,GB07339
KS009837,31,GB04071
KS009838,84,GB05998
KS009839,87,GB03862
KS009840,59,GB00469
KS009841,81,GB07020
KS009842,96,GB03531
KS009843,19,GB03377
KS009844,7,GB00058
KS009845,81,GB01217
KS009846,57,GB01402
KS009847,78,GB05798
KS009848,46,GB07816
KS009849,56,GB03096
KS009850,17,GB09756
KS009851,48,GB01957
KS009852,51,GB06783
KS009853,17,GB01157
KS009854,45,GB06933
KS009855,82,GB07746
KS009856,35,GB09135
KS009857,95,GB06168
KS009858,27,GB08140
KS009859,37,GB08051
KS009860,7,GB03880
KS009861,83,GB00268
KS009862,28,GB06781
KS009863,51,GB03987
KS009864,67,GB07004
KS009865,86,GB00884
KS009866,17,GB06324
KS009867,81,GB08379
KS009868,59,GB01910
KS009869,88,GB07478
KS009870,43,GB08236
KS009871,34,GB00326
KS009872,43,GB03710
KS009873,98,GB01094
KS009874,69,GB09039
KS009875,53,GB05440
KS009876,70,GB05338
KS009877,24,GB03054
KS009878,65,GB08426
KS009879,82,GB07686
KS009880,50,GB02018
KS009881,58,GB02571
KS009882,60,GB04468
KS009883,54,GB00950
KS009884,2,GB04029
KS009885,38,GB01473
KS009886,1,GB06123
KS009887,72,GB09126
KS009888,23,GB08654
KS009889,58,GB00460
KS009890,31,GB06112
KS009891,12,GB07812
KS009892,12,GB09649
KS009893,76,GB04412
KS009894,86,GB09270
KS009895,57,GB04228
KS009896,44,GB00248
KS009897,3,GB09894
KS009898,62,GB00815
KS009899,55,GB04381
KS009900,85,GB04226
KS009901,7,GB07746
KS009902,85,GB01177
KS009903,82,GB02845
KS009904,88,GB05249
KS009905,30,GB04717
KS009906,54,GB01743
KS009907,13,GB05323
KS009908,43,GB05479
KS009909,24,GB04264
KS009910,81,GB00494
KS009911,18,GB07197
KS009912,72,GB03023
KS009913,7,GB01861
KS009914,47,GB09052
KS009915,9,GB01877
KS009916,30,GB00493
KS009917,66,GB03742
