ID_Perjalanan,ID_StasiunAwal,ID_StasiunTujuan,ID_Kereta,Tgl_Keberangkatan,Waktu_Keberangkatan,Tgl_Tiba,Waktu_Tiba,Harga_Tiket
PRJ0007219,ST02140,ST05075,KRT04686,2025-10-25,00:42:34,2025-10-25,04:42:34,169907
PRJ0007220,ST05660,ST02653,KRT09623,2025-11-14,13:53:24,2025-11-14,15:53:24,78614
PRJ0007221,ST05673,ST03441,KRT08386,2025-10-29,15:18:16,2025-10-29,21:18:16,283478
PRJ0007222,ST00063,ST03916,KRT00694,2025-11-01,06:15:32,2025-11-01,08:15:32,356175
PRJ0007223,ST06717,ST08695,KRT00207,2025-11-13,17:01:45,2025-11-13,20:01:45,112399
PRJ0007224,ST07359,ST05651,KRT04287,2025-10-24,09:46:35,2025-10-24,14:46:35,179706
PRJ0007225,ST02114,ST01034,KRT03208,2025-11-17,01:32:43,2025-11-17,07:32:43,394117
PRJ0007226,ST05109,ST05448,KRT05673,2025-11-17,15:30:49,2025-11-17,19:30:49,164098
PRJ0007227,ST02585,ST05025,KRT00237,2025-10-27,07:17:06,2025-10-27,14:17:06,136793
PRJ0007228,ST05620,ST05326,KRT01268,2025-10-28,19:31:58,2025-10-29,02:31:58,367732
PRJ0007229,ST00415,ST03159,KRT07511,2025-10-31,07:49:30,2025-10-31,15:49:30,341588
PRJ0007230,ST06725,ST02851,KRT06548,2025-11-05,11:53:11,2025-11-05,16:53:11,246788
PRJ0007231,ST01632,ST05595,KRT02507,2025-11-02,02:50:51,2025-11-02,03:50:51,220900
PRJ0007232,ST04205,ST04828,KRT02351,2025-11-16,22:25:07,2025-11-17,04:25:07,258675
PRJ0007233,ST08326,ST03689,KRT08538,2025-11-14,18:46:03,2025-11-15,02:46:03,159179
PRJ0007234,ST00063,ST06224,KRT05194,2025-10-22,05:45:52,2025-10-22,10:45:52,332201
PRJ0007235,ST01616,ST02259,KRT05841,2025-11-06,23:03:00,2025-11-07,02:03:00,447004
PRJ0007236,ST05088,ST04366,KRT00898,2025-11-18,22:25:42,2025-11-19,06:25:42,443718
PRJ0007237,ST06396,ST03935,KRT03101,2025-11-17,11:15:05,2025-11-17,16:15:05,241484
PRJ0007238,ST09908,ST09438,KRT02111,2025-11-16,11:46:33,2025-11-16,13:46:33,312823
PRJ0007239,ST09973,ST00128,KRT08488,2025-10-24,19:03:53,2025-10-24,20:03:53,223401
PRJ0007240,ST02889,ST09666,KRT03442,2025-11-12,13:12:08,2025-11-12,15:12:08,281277
PRJ0007241,ST01195,ST04525,KRT05357,2025-10-30,02:47:48,2025-10-30,06:47:48,240143
PRJ0007242,ST00877,ST03849,KRT04719,2025-11-08,00:35:08,2025-11-08,06:35:08,34756
PRJ0007243,ST09309,ST06285,KRT05678,2025-11-18,13:03:10,2025-11-18,16:03:10,324937
PRJ0007244,ST02058,ST08210,KRT05607,2025-10-27,11:15:46,2025-10-27,18:15:46,247912
PRJ0007245,ST05741,ST08517,KRT03512,2025-10-20,04:20:04,2025-10-20,05:20:04,268659
PRJ0007246,ST07897,ST05629,KRT06956,2025-11-11,12:55:27,2025-11-11,17:55:27,268074
PRJ0007247,ST00402,ST03624,KRT00508,2025-10-22,07:29:14,2025-10-22,11:29:14,481327
PRJ0007248,ST04219,ST05503,KRT07119,2025-11-18,17:08:02,2025-11-19,00:08:02,414265
PRJ0007249,ST05721,ST03176,KRT01519,2025-11-07,22:55:30,2025-11-08,02:55:30,76194
PRJ0007250,ST09584,ST01317,KRT02686,2025-11-17,20:20:52,2025-11-17,23:20:52,339952
PRJ0007251,ST08823,ST06080,KRT02279,2025-10-24,07:47:54,2025-10-24,11:47:54,371056
PRJ0007252,ST00687,ST09177,KRT01456,2025-11-07,17:29:16,2025-11-07,19:29:16,99257
PRJ0007253,ST04054,ST01471,KRT09934,2025-10-24,17:11:16,2025-10-24,23:11:16,141075
PRJ0007254,ST06189,ST05358,KRT08747,2025-11-05,01:10:45,2025-11-05,03:10:45,317954
PRJ0007255,ST09671,ST09353,KRT04601,2025-11-02,14:52:00,2025-11-02,15:52:00,459473
PRJ0007256,ST06073,ST01123,KRT00157,2025-10-21,13:53:04,2025-10-21,16:53:04,78949
PRJ0007257,ST01992,ST04404,KRT07502,2025-11-09,19:45:02,2025-11-09,21:45:02,254927
PRJ0007258,ST09732,ST00431,KRT05691,2025-11-13,00:12:39,2025-11-13,06:12:39,223503
PRJ0007259,ST00232,ST07657,KRT06131,2025-11-02,12:22:50,2025-11-02,13:22:50,435519
PRJ0007260,ST09896,ST07963,KRT08051,2025-11-01,05:48:57,2025-11-01,09:48:57,393691
PRJ0007261,ST01104,ST02577,KRT00775,2025-11-04,15:35:43,2025-11-04,19:35:43,69924
PRJ0007262,ST00132,ST03790,KRT06735,2025-10-26,18:22:14,2025-10-27,01:22:14,158661
PRJ0007263,ST01913,ST00508,KRT03716,2025-11-07,15:34:55,2025-11-07,20:34:55,455289
PRJ0007264,ST04577,ST01222,KRT07990,2025-10-29,14:46:03,2025-10-29,21:46:03,259260
PRJ0007265,ST05427,ST05862,KRT03723,2025-10-27,11:53:48,2025-10-27,15:53:48,254174
PRJ0007266,ST03473,ST02391,KRT08051,2025-11-17,16:27:31,2025-11-17,20:27:31,431852
PRJ0007267,ST01645,ST09015,KRT07013,2025-11-03,20:14:58,2025-11-04,02:14:58,255317
PRJ0007268,ST02644,ST06307,KRT05937,2025-11-13,16:20:02,2025-11-14,00:20:02,47322
PRJ0007269,ST01114,ST09912,KRT04601,2025-11-14,17:57:35,2025-11-14,20:57:35,136126
PRJ0007270,ST07766,ST06384,KRT03424,2025-10-23,15:32:37,2025-10-23,19:32:37,122291
PRJ0007271,ST08762,ST05678,KRT09729,2025-11-09,15:56:55,2025-11-09,16:56:55,340963
PRJ0007272,ST09748,ST06780,KRT08485,2025-11-18,08:50:48,2025-11-18,13:50:48,108725
PRJ0007273,ST00244,ST08831,KRT03303,2025-10-29,12:21:03,2025-10-29,18:21:03,442659
PRJ0007274,ST01907,ST06303,KRT05157,2025-11-01,09:47:33,2025-11-01,17:47:33,125684
PRJ0007275,ST09685,ST03660,KRT09119,2025-10-22,18:42:16,2025-10-22,22:42:16,153582
PRJ0007276,ST01336,ST06477,KRT03873,2025-11-17,19:41:20,2025-11-17,20:41:20,307114
PRJ0007277,ST05467,ST05136,KRT09837,2025-10-27,19:58:10,2025-10-28,03:58:10,412293
PRJ0007278,ST00892,ST03517,KRT07821,2025-11-13,17:48:19,2025-11-13,19:48:19,53269
PRJ0007279,ST03723,ST09176,KRT00140,2025-11-17,10:03:44,2025-11-17,16:03:44,100435
PRJ0007280,ST03569,ST08233,KRT01554,2025-10-30,19:19:22,2025-10-30,23:19:22,176380
PRJ0007281,ST07795,ST03432,KRT09089,2025-11-06,02:05:08,2025-11-06,08:05:08,292024
PRJ0007282,ST02231,ST00109,KRT08919,2025-11-15,15:56:47,2025-11-15,18:56:47,287707
PRJ0007283,ST00201,ST09221,KRT08872,2025-10-26,09:47:47,2025-10-26,16:47:47,475500
PRJ0007284,ST03840,ST03773,KRT08199,2025-11-04,10:14:06,2025-11-04,18:14:06,410500
PRJ0007285,ST07302,ST06037,KRT08024,2025-11-14,21:12:28,2025-11-15,05:12:28,468632
PRJ0007286,ST02356,ST03938,KRT05499,2025-10-26,11:32:05,2025-10-26,17:32:05,84128
PRJ0007287,ST06319,ST07464,KRT07103,2025-11-10,15:50:54,2025-11-10,20:50:54,241061
PRJ0007288,ST04245,ST08601,KRT01482,2025-10-21,15:52:54,2025-10-21,22:52:54,40828
PRJ0007289,ST07836,ST00330,KRT00858,2025-11-18,20:19:46,2025-11-19,03:19:46,136471
PRJ0007290,ST09959,ST03901,KRT04775,2025-11-10,18:26:38,2025-11-11,01:26:38,45088
PRJ0007291,ST07032,ST01440,KRT00386,2025-11-09,10:24:51,2025-11-09,12:24:51,487183
PRJ0007292,ST02302,ST01418,KRT05068,2025-11-03,21:08:39,2025-11-04,05:08:39,413503
PRJ0007293,ST08529,ST04786,KRT09742,2025-10-29,12:26:53,2025-10-29,20:26:53,459971
PRJ0007294,ST05970,ST04859,KRT01583,2025-11-10,09:46:59,2025-11-10,10:46:59,196882
PRJ0007295,ST02978,ST03495,KRT04002,2025-11-09,14:49:00,2025-11-09,15:49:00,147309
PRJ0007296,ST05236,ST02670,KRT01314,2025-11-09,06:56:25,2025-11-09,12:56:25,63702
PRJ0007297,ST04865,ST05140,KRT03922,2025-10-22,13:11:31,2025-10-22,19:11:31,33453
PRJ0007298,ST03214,ST09664,KRT08488,2025-11-08,05:50:19,2025-11-08,11:50:19,374085
PRJ0007299,ST02561,ST04911,KRT05474,2025-11-02,05:13:54,2025-11-02,10:13:54,303849
PRJ0007300,ST06442,ST04972,KRT01139,2025-10-28,06:44:40,2025-10-28,07:44:40,37091
PRJ0007301,ST04800,ST01938,KRT09002,2025-11-08,22:15:08,2025-11-09,04:15:08,412192
PRJ0007302,ST08068,ST01041,KRT00216,2025-11-11,02:49:10,2025-11-11,08:49:10,260754
PRJ0007303,ST09647,ST01314,KRT02031,2025-11-14,14:22:12,2025-11-14,16:22:12,144070
PRJ0007304,ST09502,ST08630,KRT08813,2025-11-11,12:22:43,2025-11-11,16:22:43,57887
PRJ0007305,ST02137,ST07650,KRT02158,2025-11-14,18:50:23,2025-11-15,02:50:23,468302
PRJ0007306,ST02382,ST03454,KRT01925,2025-10-31,09:24:01,2025-10-31,13:24:01,395541
PRJ0007307,ST04004,ST05282,KRT03013,2025-11-15,03:55:59,2025-11-15,11:55:59,132624
PRJ0007308,ST04638,ST06871,KRT05219,2025-11-03,02:14:36,2025-11-03,09:14:36,466901
PRJ0007309,ST08026,ST05916,KRT04998,2025-11-07,18:49:54,2025-11-07,22:49:54,45956
PRJ0007310,ST08221,ST00748,KRT02010,2025-11-02,06:27:35,2025-11-02,07:27:35,177044
PRJ0007311,ST04615,ST06618,KRT01693,2025-11-08,23:05:08,2025-11-09,07:05:08,62314
PRJ0007312,ST00086,ST09341,KRT01991,2025-10-22,08:59:04,2025-10-22,09:59:04,419994
PRJ0007313,ST06173,ST00626,KRT01713,2025-11-07,16:03:52,2025-11-07,20:03:52,217488
PRJ0007314,ST08943,ST05535,KRT08814,2025-10-29,17:24:47,2025-10-29,20:24:47,286570
PRJ0007315,ST07696,ST05941,KRT03130,2025-11-01,04:36:37,2025-11-01,05:36:37,176241
PRJ0007316,ST09816,ST01869,KRT08427,2025-11-07,07:33:36,2025-11-07,12:33:36,323760
PRJ0007317,ST04282,ST07013,KRT02600,2025-10-30,15:19:20,2025-10-30,23:19:20,493936
PRJ0007318,ST08043,ST06840,KRT00650,2025-10-25,12:59:54,2025-10-25,13:59:54,441688
PRJ0007319,ST02792,ST02316,KRT06362,2025-10-31,21:49:36,2025-10-31,22:49:36,355789
PRJ0007320,ST05728,ST03217,KRT07240,2025-11-08,20:03:00,2025-11-09,00:03:00,332935
PRJ0007321,ST02863,ST05106,KRT06790,2025-11-04,09:42:48,2025-11-04,12:42:48,219499
PRJ0007322,ST03052,ST08692,KRT07437,2025-10-24,23:25:30,2025-10-25,04:25:30,112127
PRJ0007323,ST09200,ST07505,KRT07722,2025-11-11,04:49:57,2025-11-11,09:49:57,411791
PRJ0007324,ST07347,ST05704,KRT07113,2025-10-24,05:28:31,2025-10-24,11:28:31,233065
PRJ0007325,ST08728,ST01685,KRT01352,2025-11-02,08:22:07,2025-11-02,13:22:07,244354
PRJ0007326,ST07337,ST00120,KRT05283,2025-10-23,00:40:25,2025-10-23,05:40:25,319746
PRJ0007327,ST04924,ST03508,KRT01571,2025-10-23,05:24:01,2025-10-23,11:24:01,466177
PRJ0007328,ST01451,ST05950,KRT01836,2025-11-16,22:45:38,2025-11-17,06:45:38,345900
PRJ0007329,ST06815,ST02143,KRT02613,2025-11-09,22:48:40,2025-11-10,06:48:40,195385
PRJ0007330,ST00101,ST04474,KRT05859,2025-11-12,08:25:08,2025-11-12,11:25:08,388601
PRJ0007331,ST08915,ST04538,KRT01584,2025-10-28,01:28:57,2025-10-28,07:28:57,107620
PRJ0007332,ST04864,ST09601,KRT08089,2025-10-25,04:00:40,2025-10-25,12:00:40,239803
PRJ0007333,ST02207,ST06873,KRT02472,2025-11-01,14:17:52,2025-11-01,18:17:52,382304
PRJ0007334,ST06534,ST01367,KRT01425,2025-11-03,08:01:55,2025-11-03,16:01:55,35572
PRJ0007335,ST03817,ST05339,KRT01361,2025-11-10,20:55:32,2025-11-11,01:55:32,481556
PRJ0007336,ST07133,ST02258,KRT03076,2025-11-08,04:40:53,2025-11-08,12:40:53,454848
PRJ0007337,ST01828,ST01715,KRT09057,2025-10-20,06:54:26,2025-10-20,11:54:26,426541
PRJ0007338,ST08945,ST00374,KRT00639,2025-10-28,04:56:38,2025-10-28,08:56:38,166132
PRJ0007339,ST01104,ST09028,KRT06117,2025-11-12,02:53:55,2025-11-12,08:53:55,466701
PRJ0007340,ST02748,ST09396,KRT05893,2025-11-06,11:53:48,2025-11-06,19:53:48,336861
PRJ0007341,ST04933,ST05560,KRT00843,2025-11-07,00:35:27,2025-11-07,06:35:27,382962
PRJ0007342,ST07656,ST05716,KRT07225,2025-10-28,08:33:14,2025-10-28,12:33:14,482162
PRJ0007343,ST06367,ST03470,KRT05200,2025-11-08,11:27:19,2025-11-08,12:27:19,323407
PRJ0007344,ST01565,ST00647,KRT08458,2025-10-21,02:25:40,2025-10-21,10:25:40,342966
PRJ0007345,ST00008,ST04166,KRT04492,2025-10-21,03:38:21,2025-10-21,07:38:21,94350
PRJ0007346,ST05524,ST04990,KRT06126,2025-10-31,02:19:49,2025-10-31,07:19:49,222177
PRJ0007347,ST00603,ST01439,KRT02338,2025-10-21,20:30:18,2025-10-22,04:30:18,68728
PRJ0007348,ST06113,ST07556,KRT09188,2025-10-31,01:55:19,2025-10-31,05:55:19,308542
PRJ0007349,ST05439,ST09972,KRT02674,2025-10-28,07:13:33,2025-10-28,15:13:33,84074
PRJ0007350,ST00725,ST03571,KRT03122,2025-10-26,06:32:22,2025-10-26,14:32:22,252843
PRJ0007351,ST06589,ST07550,KRT07307,2025-11-16,03:45:28,2025-11-16,04:45:28,158165
PRJ0007352,ST09946,ST06974,KRT07187,2025-11-12,23:32:42,2025-11-13,03:32:42,165208
PRJ0007353,ST03106,ST07955,KRT02945,2025-10-22,12:07:58,2025-10-22,20:07:58,176821
PRJ0007354,ST09604,ST05798,KRT07152,2025-11-17,00:11:01,2025-11-17,01:11:01,246295
PRJ0007355,ST08813,ST00342,KRT06170,2025-11-03,10:54:22,2025-11-03,17:54:22,242562
PRJ0007356,ST08519,ST09055,KRT09553,2025-11-16,22:53:19,2025-11-17,00:53:19,466158
PRJ0007357,ST08978,ST00403,KRT01784,2025-10-23,22:07:05,2025-10-24,03:07:05,199124
PRJ0007358,ST05887,ST05740,KRT04354,2025-10-20,03:21:32,2025-10-20,07:21:32,263674
PRJ0007359,ST00158,ST00580,KRT05910,2025-11-12,15:25:06,2025-11-12,23:25:06,238834
PRJ0007360,ST09189,ST03479,KRT03337,2025-11-03,09:35:55,2025-11-03,14:35:55,90791
PRJ0007361,ST06710,ST03540,KRT09525,2025-11-15,17:30:13,2025-11-15,22:30:13,381886
PRJ0007362,ST01896,ST02375,KRT09108,2025-10-31,14:26:30,2025-10-31,15:26:30,325617
PRJ0007363,ST07744,ST06779,KRT01408,2025-10-23,16:52:14,2025-10-23,21:52:14,466904
PRJ0007364,ST08520,ST02887,KRT04730,2025-10-21,08:49:34,2025-10-21,14:49:34,375696
PRJ0007365,ST01821,ST05683,KRT06505,2025-10-28,18:38:23,2025-10-28,20:38:23,214123
PRJ0007366,ST08453,ST01119,KRT02974,2025-11-01,19:59:19,2025-11-01,21:59:19,180791
PRJ0007367,ST04942,ST03732,KRT08480,2025-11-01,09:51:50,2025-11-01,14:51:50,193771
PRJ0007368,ST06141,ST08717,KRT06556,2025-11-11,02:27:57,2025-11-11,09:27:57,317798
PRJ0007369,ST03333,ST03552,KRT07380,2025-10-26,00:17:08,2025-10-26,01:17:08,148556
PRJ0007370,ST02836,ST02592,KRT02051,2025-10-22,16:33:23,2025-10-22,18:33:23,311787
PRJ0007371,ST00155,ST04008,KRT03272,2025-11-09,11:16:25,2025-11-09,14:16:25,124203
PRJ0007372,ST08044,ST01114,KRT08887,2025-11-09,08:25:35,2025-11-09,13:25:35,107157
PRJ0007373,ST07230,ST07297,KRT08454,2025-11-01,22:04:02,2025-11-02,03:04:02,435443
PRJ0007374,ST08523,ST01139,KRT00884,2025-11-17,12:45:22,2025-11-17,19:45:22,139878
PRJ0007375,ST09579,ST00104,KRT07566,2025-11-01,01:38:01,2025-11-01,04:38:01,379584
PRJ0007376,ST03588,ST09401,KRT08284,2025-11-14,01:56:30,2025-11-14,07:56:30,224683
PRJ0007377,ST05851,ST04407,KRT01182,2025-11-04,09:12:26,2025-11-04,11:12:26,99848
PRJ0007378,ST00760,ST01565,KRT01728,2025-10-30,14:54:37,2025-10-30,21:54:37,374074
PRJ0007379,ST06780,ST08428,KRT06376,2025-11-10,02:38:22,2025-11-10,10:38:22,412155
PRJ0007380,ST04181,ST04048,KRT03889,2025-10-24,16:14:47,2025-10-25,00:14:47,480320
PRJ0007381,ST09247,ST01192,KRT04681,2025-11-13,22:49:18,2025-11-14,03:49:18,356692
PRJ0007382,ST05248,ST07134,KRT05462,2025-10-28,12:15:09,2025-10-28,17:15:09,266873
PRJ0007383,ST04366,ST04077,KRT08252,2025-10-23,19:43:48,2025-10-23,22:43:48,94581
PRJ0007384,ST06968,ST00396,KRT03173,2025-11-03,04:11:11,2025-11-03,09:11:11,489629
PRJ0007385,ST02518,ST05088,KRT08738,2025-11-13,00:57:22,2025-11-13,06:57:22,377869
PRJ0007386,ST02783,ST06479,KRT08701,2025-10-25,00:02:07,2025-10-25,05:02:07,448288
PRJ0007387,ST00028,ST05355,KRT03970,2025-10-30,03:28:55,2025-10-30,08:28:55,376904
PRJ0007388,ST05818,ST01410,KRT01972,2025-11-06,04:32:57,2025-11-06,10:32:57,59172
PRJ0007389,ST01862,ST03289,KRT07730,2025-11-10,19:06:34,2025-11-10,22:06:34,497288
PRJ0007390,ST09733,ST02431,KRT01339,2025-11-04,23:07:22,2025-11-05,02:07:22,217541
PRJ0007391,ST02898,ST05787,KRT02875,2025-10-23,16:03:46,2025-10-23,18:03:46,286111
PRJ0007392,ST08681,ST03277,KRT08129,2025-11-13,08:56:21,2025-11-13,12:56:21,215309
PRJ0007393,ST08796,ST04387,KRT08754,2025-10-26,00:14:22,2025-10-26,03:14:22,184819
PRJ0007394,ST07644,ST01676,KRT01627,2025-11-09,14:56:42,2025-11-09,20:56:42,451009
PRJ0007395,ST07017,ST01950,KRT04917,2025-11-11,06:47:43,2025-11-11,14:47:43,69748
PRJ0007396,ST09044,ST03602,KRT05129,2025-10-21,13:34:43,2025-10-21,21:34:43,51616
PRJ0007397,ST02898,ST03497,KRT06630,2025-11-15,03:48:38,2025-11-15,04:48:38,197010
PRJ0007398,ST03272,ST06355,KRT05322,2025-11-10,12:40:33,2025-11-10,15:40:33,250572
PRJ0007399,ST05330,ST05178,KRT09645,2025-11-18,22:14:59,2025-11-19,01:14:59,151812
PRJ0007400,ST08285,ST01655,KRT05497,2025-11-14,04:05:38,2025-11-14,08:05:38,258935
PRJ0007401,ST00775,ST04779,KRT08606,2025-11-11,13:39:08,2025-11-11,18:39:08,194006
PRJ0007402,ST07842,ST08944,KRT02469,2025-11-08,12:39:26,2025-11-08,18:39:26,200464
PRJ0007403,ST02342,ST05729,KRT08723,2025-11-10,19:03:14,2025-11-11,02:03:14,76954
PRJ0007404,ST00681,ST07757,KRT05074,2025-10-24,14:47:33,2025-10-24,22:47:33,101629
PRJ0007405,ST07135,ST08352,KRT01057,2025-11-02,01:16:09,2025-11-02,06:16:09,427478
PRJ0007406,ST04998,ST08037,KRT03041,2025-10-21,07:25:42,2025-10-21,12:25:42,260805
PRJ0007407,ST06572,ST09529,KRT08743,2025-10-31,10:10:09,2025-10-31,11:10:09,467942
PRJ0007408,ST02090,ST02968,KRT03094,2025-11-03,16:14:31,2025-11-03,17:14:31,85387
PRJ0007409,ST07237,ST00946,KRT09788,2025-10-25,23:33:32,2025-10-26,02:33:32,365698
PRJ0007410,ST07845,ST07386,KRT01871,2025-10-27,22:46:09,2025-10-28,04:46:09,257616
PRJ0007411,ST01000,ST02854,KRT07307,2025-10-26,13:18:23,2025-10-26,20:18:23,204800
PRJ0007412,ST02471,ST00535,KRT02691,2025-10-29,17:05:45,2025-10-29,22:05:45,304397
PRJ0007413,ST02109,ST08873,KRT09512,2025-10-20,12:02:08,2025-10-20,20:02:08,356388
PRJ0007414,ST00325,ST03261,KRT07878,2025-11-12,07:46:18,2025-11-12,09:46:18,495622
PRJ0007415,ST07556,ST09510,KRT09814,2025-11-09,19:32:09,2025-11-09,21:32:09,329825
PRJ0007416,ST04781,ST01406,KRT05613,2025-11-14,11:58:25,2025-11-14,15:58:25,328348
PRJ0007417,ST06641,ST00974,KRT05712,2025-11-05,02:43:56,2025-11-05,09:43:56,271091
PRJ0007418,ST03353,ST07154,KRT00384,2025-11-05,18:27:55,2025-11-05,21:27:55,95128
PRJ0007419,ST08524,ST08214,KRT05854,2025-11-07,13:03:17,2025-11-07,21:03:17,45279
PRJ0007420,ST06793,ST01505,KRT07624,2025-10-31,09:01:00,2025-10-31,17:01:00,55101
PRJ0007421,ST09595,ST01772,KRT05042,2025-11-17,01:52:14,2025-11-17,09:52:14,128861
PRJ0007422,ST07960,ST06346,KRT09702,2025-11-03,04:10:04,2025-11-03,07:10:04,159604
PRJ0007423,ST05162,ST09561,KRT03092,2025-11-17,23:58:07,2025-11-18,04:58:07,346335
PRJ0007424,ST09008,ST04504,KRT01782,2025-11-09,20:59:14,2025-11-09,21:59:14,203946
PRJ0007425,ST06273,ST08858,KRT04920,2025-10-25,23:43:07,2025-10-26,04:43:07,141090
PRJ0007426,ST08137,ST06415,KRT08817,2025-11-05,20:45:11,2025-11-06,03:45:11,114658
PRJ0007427,ST09091,ST07694,KRT01939,2025-10-24,16:38:55,2025-10-24,18:38:55,193553
PRJ0007428,ST09151,ST06468,KRT06909,2025-11-07,06:08:27,2025-11-07,09:08:27,376711
PRJ0007429,ST06243,ST01427,KRT06686,2025-11-09,15:09:10,2025-11-09,22:09:10,310867
PRJ0007430,ST04656,ST03255,KRT05637,2025-10-21,09:26:25,2025-10-21,10:26:25,42245
PRJ0007431,ST04324,ST02197,KRT03305,2025-11-01,16:51:49,2025-11-01,20:51:49,144150
PRJ0007432,ST06168,ST07212,KRT07544,2025-10-26,12:09:16,2025-10-26,18:09:16,160572
PRJ0007433,ST09784,ST07936,KRT03756,2025-10-23,12:43:27,2025-10-23,14:43:27,209820
PRJ0007434,ST06681,ST02847,KRT07967,2025-11-16,19:00:59,2025-11-16,20:00:59,497735
PRJ0007435,ST07452,ST03319,KRT05758,2025-11-14,02:12:33,2025-11-14,03:12:33,458492
PRJ0007436,ST03023,ST02678,KRT08989,2025-11-01,05:05:29,2025-11-01,07:05:29,254902
PRJ0007437,ST09489,ST04123,KRT07373,2025-11-14,23:12:47,2025-11-15,02:12:47,447485
PRJ0007438,ST07555,ST09293,KRT03718,2025-10-29,13:57:22,2025-10-29,19:57:22,231819
PRJ0007439,ST05216,ST04493,KRT04313,2025-10-24,05:36:08,2025-10-24,12:36:08,239241
PRJ0007440,ST00149,ST04174,KRT02158,2025-10-30,04:46:11,2025-10-30,09:46:11,131868
PRJ0007441,ST03480,ST08013,KRT06014,2025-11-01,21:01:41,2025-11-02,00:01:41,163670
PRJ0007442,ST07450,ST04484,KRT02179,2025-11-01,08:52:31,2025-11-01,13:52:31,340478
PRJ0007443,ST00114,ST02207,KRT04840,2025-10-31,13:15:16,2025-10-31,20:15:16,86771
PRJ0007444,ST04283,ST08664,KRT01208,2025-10-31,22:45:50,2025-11-01,00:45:50,220508
PRJ0007445,ST00606,ST03778,KRT05794,2025-10-27,20:37:47,2025-10-28,03:37:47,405874
PRJ0007446,ST04214,ST02057,KRT04515,2025-11-03,19:23:51,2025-11-03,21:23:51,285918
PRJ0007447,ST08089,ST00524,KRT04602,2025-11-16,00:31:57,2025-11-16,01:31:57,380070
PRJ0007448,ST06847,ST02992,KRT03845,2025-10-21,17:43:24,2025-10-21,22:43:24,364518
PRJ0007449,ST03044,ST09543,KRT08036,2025-11-08,17:44:39,2025-11-09,01:44:39,294432
PRJ0007450,ST07718,ST09362,KRT02017,2025-11-06,19:44:45,2025-11-06,23:44:45,336913
PRJ0007451,ST02824,ST07606,KRT09282,2025-11-06,12:46:45,2025-11-06,15:46:45,373624
PRJ0007452,ST09547,ST08526,KRT03691,2025-11-06,17:50:48,2025-11-06,21:50:48,422419
PRJ0007453,ST06456,ST01712,KRT07552,2025-10-30,20:01:45,2025-10-31,02:01:45,252622
PRJ0007454,ST03629,ST09863,KRT08144,2025-11-13,09:32:22,2025-11-13,17:32:22,323914
PRJ0007455,ST09131,ST07166,KRT05577,2025-10-26,06:35:55,2025-10-26,08:35:55,448325
PRJ0007456,ST00657,ST00343,KRT02154,2025-11-07,23:59:56,2025-11-08,01:59:56,308952
PRJ0007457,ST05149,ST06496,KRT08665,2025-10-20,18:24:17,2025-10-20,20:24:17,115073
PRJ0007458,ST02070,ST09972,KRT05840,2025-11-14,09:38:47,2025-11-14,15:38:47,201311
PRJ0007459,ST01050,ST02512,KRT06500,2025-11-02,20:29:50,2025-11-02,22:29:50,403884
PRJ0007460,ST09655,ST09639,KRT06671,2025-10-31,13:00:14,2025-10-31,14:00:14,371051
PRJ0007461,ST07589,ST03946,KRT09980,2025-11-05,00:07:39,2025-11-05,08:07:39,82853
PRJ0007462,ST07263,ST06031,KRT06435,2025-11-18,23:47:50,2025-11-19,04:47:50,224882
PRJ0007463,ST08084,ST07257,KRT09819,2025-11-04,10:05:27,2025-11-04,18:05:27,44491
PRJ0007464,ST03943,ST09016,KRT02168,2025-10-29,19:53:53,2025-10-29,22:53:53,59456
PRJ0007465,ST00735,ST07487,KRT09065,2025-11-09,10:56:31,2025-11-09,12:56:31,460991
PRJ0007466,ST02336,ST05659,KRT04604,2025-10-29,09:55:40,2025-10-29,13:55:40,493443
PRJ0007467,ST05691,ST09141,KRT07955,2025-10-24,02:17:34,2025-10-24,07:17:34,493114
PRJ0007468,ST07857,ST08808,KRT00115,2025-11-05,17:05:51,2025-11-05,21:05:51,254091
PRJ0007469,ST08360,ST02952,KRT00184,2025-10-29,10:42:54,2025-10-29,16:42:54,226858
PRJ0007470,ST00349,ST06646,KRT01093,2025-11-16,15:32:36,2025-11-16,18:32:36,30428
PRJ0007471,ST00551,ST04356,KRT03438,2025-10-22,06:17:02,2025-10-22,13:17:02,231030
PRJ0007472,ST07547,ST09742,KRT06151,2025-11-07,16:08:39,2025-11-07,18:08:39,424184
PRJ0007473,ST06135,ST00242,KRT05013,2025-11-11,14:24:21,2025-11-11,20:24:21,445289
PRJ0007474,ST01631,ST06643,KRT08229,2025-11-01,20:24:39,2025-11-01,22:24:39,238619
PRJ0007475,ST04873,ST01435,KRT03193,2025-11-10,13:23:08,2025-11-10,14:23:08,144718
PRJ0007476,ST07808,ST09208,KRT04420,2025-10-22,15:37:33,2025-10-22,16:37:33,76542
PRJ0007477,ST00997,ST01008,KRT06630,2025-11-03,01:33:28,2025-11-03,06:33:28,292032
PRJ0007478,ST04377,ST09195,KRT00497,2025-10-23,08:38:23,2025-10-23,11:38:23,118226
PRJ0007479,ST02639,ST07344,KRT03388,2025-11-04,10:05:22,2025-11-04,16:05:22,106323
PRJ0007480,ST07407,ST08090,KRT01923,2025-11-10,18:45:25,2025-11-10,19:45:25,92909
