ID_Gerbong,Nomor_Gerbong,Kapasitas,ID_Kereta
GB08400,20,50,KRT04178
GB08401,5,72,KRT09171
GB08402,19,40,KRT01191
GB08403,20,50,KRT07111
GB08404,18,80,KRT00891
GB08405,1,80,KRT08201
GB08406,14,40,KRT06927
GB08407,17,40,KRT04776
GB08408,10,40,KRT07028
GB08409,14,72,KRT01574
GB08410,4,72,KRT07645
GB08411,5,80,KRT04560
GB08412,6,40,KRT06705
GB08413,16,40,KRT09128
GB08414,1,60,KRT08502
GB08415,12,80,KRT02517
GB08416,9,40,KRT04178
GB08417,20,72,KRT07939
GB08418,19,60,KRT07933
GB08419,6,60,KRT00111
GB08420,2,50,KRT00963
GB08421,7,40,KRT05989
GB08422,3,80,KRT06777
GB08423,3,72,KRT05695
GB08424,19,80,KRT09976
GB08425,14,50,KRT02496
GB08426,10,80,KRT04977
GB08427,15,72,KRT04325
GB08428,4,80,KRT04432
GB08429,19,60,KRT08292
GB08430,7,50,KRT05946
GB08431,3,80,KRT09382
GB08432,2,40,KRT00165
GB08433,5,72,KRT03808
GB08434,7,60,KRT02194
GB08435,5,72,KRT07968
GB08436,16,40,KRT08709
GB08437,11,80,KRT05013
GB08438,6,72,KRT08293
GB08439,6,50,KRT05905
GB08440,12,60,KRT03253
GB08441,9,60,KRT08819
GB08442,6,40,KRT03950
GB08443,17,40,KRT01921
GB08444,4,60,KRT05553
GB08445,16,72,KRT09864
GB08446,9,40,KRT06073
GB08447,4,50,KRT08941
GB08448,12,60,KRT04071
GB08449,6,50,KRT07710
GB08450,12,40,KRT08262
GB08451,7,80,KRT08110
GB08452,8,40,KRT07584
GB08453,11,50,KRT05240
GB08454,5,50,KRT02412
GB08455,9,50,KRT04115
GB08456,5,40,KRT03351
GB08457,19,60,KRT07907
GB08458,19,72,KRT05340
GB08459,14,50,KRT09040
GB08460,1,72,KRT03233
GB08461,8,60,KRT00312
GB08462,1,72,KRT04244
GB08463,11,60,KRT08573
GB08464,2,60,KRT08496
GB08465,6,80,KRT04795
GB08466,2,72,KRT08865
GB08467,6,80,KRT06211
GB08468,6,60,KRT05691
GB08469,17,72,KRT02945
GB08470,19,50,KRT07403
GB08471,1,72,KRT02577
GB08472,12,80,KRT07587
GB08473,7,72,KRT00319
GB08474,17,40,KRT06017
GB08475,12,80,KRT02179
GB08476,5,72,KRT02353
GB08477,7,40,KRT06698
GB08478,15,60,KRT00330
GB08479,3,40,KRT06064
GB08480,7,50,KRT07361
GB08481,1,50,KRT04928
GB08482,4,60,KRT07272
GB08483,16,60,KRT06222
GB08484,18,80,KRT06905
GB08485,7,72,KRT01471
GB08486,8,72,KRT09669
GB08487,19,80,KRT07743
GB08488,1,80,KRT00509
GB08489,11,50,KRT08289
GB08490,6,80,KRT09558
GB08491,18,40,KRT02881
GB08492,5,50,KRT06396
GB08493,11,72,KRT05960
GB08494,7,72,KRT06373
GB08495,9,60,KRT05443
GB08496,4,50,KRT05369
GB08497,13,50,KRT02770
GB08498,5,40,KRT08875
GB08499,7,60,KRT06683
GB08500,9,60,KRT02155
GB08501,19,80,KRT06335
GB08502,4,50,KRT08484
GB08503,2,72,KRT01232
GB08504,18,72,KRT00727
GB08505,14,80,KRT09710
GB08506,7,80,KRT09812
GB08507,9,60,KRT01217
GB08508,2,72,KRT08672
GB08509,7,80,KRT02490
GB08510,20,50,KRT01157
GB08511,13,50,KRT09540
GB08512,17,72,KRT00242
GB08513,10,50,KRT07943
GB08514,17,60,KRT08117
GB08515,4,40,KRT04022
GB08516,14,50,KRT00205
GB08517,12,72,KRT09806
GB08518,11,72,KRT02887
GB08519,11,40,KRT09524
GB08520,13,80,KRT04917
GB08521,3,50,KRT03511
GB08522,11,50,KRT08964
GB08523,17,80,KRT09543
GB08524,1,80,KRT08429
GB08525,17,72,KRT00509
GB08526,17,40,KRT01504
GB08527,1,72,KRT01630
GB08528,10,80,KRT02858
GB08529,7,72,KRT00421
GB08530,8,72,KRT08378
GB08531,1,80,KRT05468
GB08532,18,80,KRT04690
GB08533,9,60,KRT03432
GB08534,16,50,KRT01851
GB08535,7,50,KRT07071
GB08536,16,72,KRT06827
GB08537,7,80,KRT03665
GB08538,3,80,KRT01244
GB08539,17,40,KRT04988
GB08540,8,80,KRT04867
GB08541,8,40,KRT09688
GB08542,16,80,KRT07999
GB08543,11,72,KRT08399
GB08544,9,50,KRT01921
GB08545,18,40,KRT09112
GB08546,2,40,KRT08612
GB08547,16,60,KRT07581
GB08548,6,80,KRT01500
GB08549,8,40,KRT02016
GB08550,6,72,KRT05846
GB08551,20,72,KRT05066
GB08552,13,40,KRT03559
GB08553,2,50,KRT03482
GB08554,4,50,KRT01183
GB08555,16,80,KRT01857
GB08556,15,40,KRT05054
GB08557,6,50,KRT02303
GB08558,16,60,KRT08617
GB08559,18,80,KRT01506
GB08560,3,80,KRT05202
GB08561,20,50,KRT00397
GB08562,14,50,KRT00399
GB08563,9,40,KRT06244
GB08564,12,50,KRT07431
GB08565,6,72,KRT01466
GB08566,18,80,KRT01687
GB08567,1,80,KRT05639
GB08568,8,40,KRT00697
GB08569,1,40,KRT07532
GB08570,20,50,KRT05307
GB08571,3,50,KRT06504
GB08572,6,50,KRT03195
GB08573,18,40,KRT01232
GB08574,7,72,KRT00525
GB08575,6,40,KRT09269
GB08576,18,40,KRT09778
GB08577,10,40,KRT01225
GB08578,9,72,KRT06350
GB08579,3,50,KRT06603
GB08580,2,72,KRT08116
GB08581,5,72,KRT02568
GB08582,2,60,KRT05972
GB08583,2,80,KRT09035
GB08584,1,72,KRT03354
GB08585,12,50,KRT03949
GB08586,7,60,KRT00447
GB08587,4,72,KRT03072
GB08588,14,50,KRT05333
GB08589,3,40,KRT05117
GB08590,19,60,KRT06191
GB08591,4,72,KRT04002
GB08592,2,60,KRT01223
GB08593,11,40,KRT03391
GB08594,8,50,KRT00481
GB08595,19,72,KRT07261
GB08596,7,40,KRT09610
GB08597,5,60,KRT00002
GB08598,16,60,KRT01530
GB08599,7,60,KRT09291
GB08600,14,72,KRT05529
GB08601,8,50,KRT09232
GB08602,2,50,KRT06290
GB08603,8,80,KRT05930
GB08604,16,60,KRT03287
GB08605,8,80,KRT01658
GB08606,19,60,KRT08264
GB08607,1,40,KRT00454
GB08608,18,60,KRT01671
GB08609,13,50,KRT06180
GB08610,16,60,KRT00718
GB08611,3,60,KRT07054
GB08612,17,50,KRT01988
GB08613,9,72,KRT05943
GB08614,1,40,KRT03689
GB08615,19,60,KRT06065
GB08616,12,80,KRT04759
GB08617,13,60,KRT02644
GB08618,2,40,KRT08225
GB08619,4,80,KRT00349
GB08620,5,50,KRT02772
GB08621,1,40,KRT06149
GB08622,12,40,KRT09832
GB08623,17,80,KRT09896
GB08624,1,72,KRT00260
GB08625,20,40,KRT07973
GB08626,12,40,KRT07479
GB08627,11,40,KRT09477
GB08628,6,72,KRT07561
GB08629,16,60,KRT00343
GB08630,9,72,KRT01543
GB08631,13,50,KRT02382
GB08632,17,60,KRT03216
GB08633,20,72,KRT05666
GB08634,14,80,KRT09144
GB08635,16,50,KRT00167
GB08636,5,40,KRT04213
GB08637,18,72,KRT01317
GB08638,1,50,KRT06283
GB08639,11,50,KRT04659
GB08640,16,72,KRT04840
GB08641,3,60,KRT04776
GB08642,5,72,KRT01885
GB08643,19,72,KRT04841
GB08644,11,50,KRT01056
GB08645,10,60,KRT09511
GB08646,12,60,KRT00252
GB08647,18,40,KRT00815
GB08648,5,80,KRT00303
GB08649,14,80,KRT05736
GB08650,10,72,KRT03208
GB08651,11,72,KRT04167
GB08652,5,72,KRT02278
GB08653,19,60,KRT03329
GB08654,14,40,KRT00623
GB08655,20,40,KRT09266
GB08656,17,50,KRT04278
GB08657,11,40,KRT08545
GB08658,4,60,KRT07056
GB08659,10,72,KRT00676
GB08660,5,50,KRT06855
GB08661,1,72,KRT04844
GB08662,4,72,KRT00971
GB08663,14,40,KRT02743
GB08664,6,60,KRT02782
GB08665,11,60,KRT03313
GB08666,3,50,KRT04172
GB08667,3,72,KRT06902
GB08668,6,50,KRT08946
GB08669,1,80,KRT05676
GB08670,10,40,KRT08058
GB08671,12,60,KRT00518
GB08672,4,72,KRT04053
GB08673,15,80,KRT00593
GB08674,12,80,KRT04394
GB08675,18,50,KRT09072
GB08676,4,72,KRT03080
GB08677,20,50,KRT03462
GB08678,20,72,KRT01693
GB08679,1,80,KRT02681
GB08680,19,72,KRT05800
GB08681,14,40,KRT02239
GB08682,2,72,KRT04668
GB08683,13,60,KRT06698
GB08684,16,72,KRT04256
GB08685,15,80,KRT05827
GB08686,13,50,KRT05422
GB08687,2,80,KRT04285
GB08688,12,40,KRT01274
GB08689,10,50,KRT09398
GB08690,19,80,KRT02544
GB08691,12,72,KRT00256
GB08692,19,80,KRT02796
GB08693,17,72,KRT01963
GB08694,1,50,KRT08536
GB08695,12,60,KRT01755
GB08696,9,50,KRT08663
GB08697,5,60,KRT05466
GB08698,5,40,KRT04033
GB08699,6,80,KRT06708
GB08700,11,80,KRT01931
GB08701,18,40,KRT09221
GB08702,17,40,KRT05717
GB08703,6,80,KRT03362
GB08704,20,40,KRT05552
GB08705,7,40,KRT07096
GB08706,16,50,KRT00246
GB08707,18,50,KRT00870
GB08708,8,80,KRT08640
GB08709,10,40,KRT01714
GB08710,14,72,KRT07601
GB08711,13,80,KRT02332
GB08712,3,80,KRT02016
GB08713,1,60,KRT00209
GB08714,16,40,KRT09481
GB08715,15,40,KRT09862
GB08716,12,72,KRT04805
GB08717,10,60,KRT04545
GB08718,1,72,KRT09685
GB08719,4,60,KRT04051
GB08720,17,72,KRT07111
GB08721,16,50,KRT09049
GB08722,10,50,KRT01908
GB08723,11,60,KRT06770
GB08724,16,72,KRT09967
GB08725,11,80,KRT07567
GB08726,20,50,KRT09228
GB08727,13,50,KRT06701
GB08728,8,50,KRT07797
GB08729,7,50,KRT04334
GB08730,8,72,KRT00703
GB08731,7,80,KRT01292
GB08732,19,40,KRT05349
GB08733,14,72,KRT05262
GB08734,4,60,KRT01031
GB08735,8,60,KRT03133
GB08736,1,72,KRT06508
GB08737,17,50,KRT02463
GB08738,19,80,KRT07274
GB08739,13,80,KRT01407
GB08740,14,40,KRT05804
GB08741,3,80,KRT01693
GB08742,16,40,KRT02624
GB08743,9,50,KRT03896
GB08744,14,50,KRT07233
GB08745,9,50,KRT07578
GB08746,8,80,KRT00742
GB08747,3,50,KRT01233
GB08748,17,60,KRT03159
GB08749,10,40,KRT03088
GB08750,12,72,KRT01955
GB08751,14,80,KRT02342
GB08752,14,40,KRT01072
GB08753,4,60,KRT07558
GB08754,13,50,KRT00413
GB08755,15,50,KRT04184
GB08756,15,80,KRT07889
GB08757,8,60,KRT05113
GB08758,4,60,KRT05303
GB08759,12,72,KRT05003
GB08760,15,50,KRT01053
GB08761,4,72,KRT08387
GB08762,18,60,KRT09707
GB08763,6,72,KRT06594
GB08764,8,72,KRT00309
GB08765,1,80,KRT08564
GB08766,20,60,KRT03664
GB08767,18,50,KRT00743
GB08768,4,60,KRT08963
GB08769,12,72,KRT08309
GB08770,4,72,KRT06120
GB08771,14,40,KRT08505
GB08772,17,40,KRT04336
GB08773,3,80,KRT00619
GB08774,5,60,KRT04659
GB08775,13,50,KRT09106
GB08776,17,50,KRT07082
GB08777,3,72,KRT03363
GB08778,9,72,KRT00557
GB08779,18,72,KRT03565
GB08780,14,50,KRT01282
GB08781,9,80,KRT03198
GB08782,3,80,KRT01399
GB08783,7,72,KRT02191
GB08784,5,80,KRT03301
GB08785,17,40,KRT05006
GB08786,11,40,KRT03756
GB08787,1,80,KRT03766
GB08788,9,80,KRT01835
GB08789,3,72,KRT04690
GB08790,16,72,KRT04180
GB08791,19,50,KRT07820
GB08792,7,80,KRT06671
GB08793,18,40,KRT03334
GB08794,8,72,KRT02155
GB08795,6,72,KRT09149
GB08796,4,80,KRT01232
GB08797,12,60,KRT03401
GB08798,19,50,KRT05981
GB08799,17,80,KRT04081
GB08800,2,50,KRT01448
GB08801,7,72,KRT07974
GB08802,3,72,KRT00842
GB08803,8,50,KRT08252
GB08804,10,40,KRT07759
GB08805,17,72,KRT06614
GB08806,1,50,KRT08371
GB08807,16,60,KRT09796
GB08808,1,72,KRT02620
GB08809,14,60,KRT08696
GB08810,17,40,KRT00063
GB08811,11,40,KRT04067
GB08812,19,40,KRT06840
GB08813,16,80,KRT01222
GB08814,6,80,KRT08368
GB08815,8,72,KRT09988
GB08816,8,80,KRT08849
GB08817,11,80,KRT03659
GB08818,2,80,KRT02544
GB08819,6,72,KRT08469
GB08820,4,60,KRT06975
GB08821,19,60,KRT04095
GB08822,19,60,KRT04016
GB08823,14,80,KRT08464
GB08824,5,50,KRT02857
GB08825,2,72,KRT02743
GB08826,10,80,KRT06789
GB08827,4,40,KRT05582
GB08828,14,50,KRT03788
GB08829,2,72,KRT08165
GB08830,18,40,KRT01058
GB08831,19,60,KRT06320
GB08832,16,40,KRT01387
GB08833,9,40,KRT02465
GB08834,18,40,KRT04184
GB08835,10,72,KRT01724
GB08836,6,40,KRT09206
GB08837,7,72,KRT02100
GB08838,10,80,KRT07315
GB08839,10,80,KRT05403
GB08840,13,50,KRT03508
GB08841,15,80,KRT09113
GB08842,14,40,KRT07859
GB08843,8,50,KRT07408
GB08844,15,72,KRT00416
GB08845,14,50,KRT05437
GB08846,3,50,KRT06679
GB08847,18,80,KRT09538
GB08848,2,72,KRT05894
GB08849,16,60,KRT01220
GB08850,14,80,KRT08992
GB08851,9,50,KRT06803
GB08852,13,50,KRT04041
GB08853,16,60,KRT06824
GB08854,3,80,KRT04463
GB08855,12,50,KRT05615
GB08856,16,72,KRT07892
GB08857,16,80,KRT05935
GB08858,19,50,KRT09985
GB08859,9,60,KRT08276
GB08860,8,72,KRT01208
GB08861,18,80,KRT03144
GB08862,15,60,KRT05113
GB08863,18,80,KRT02723
GB08864,7,80,KRT06183
GB08865,2,60,KRT02139
GB08866,9,60,KRT05315
GB08867,1,50,KRT05758
GB08868,13,72,KRT01020
GB08869,5,40,KRT07855
GB08870,17,50,KRT05454
GB08871,19,80,KRT08955
GB08872,3,72,KRT01777
GB08873,1,50,KRT07179
GB08874,14,50,KRT02652
GB08875,19,60,KRT00042
GB08876,8,80,KRT00508
GB08877,10,50,KRT08043
GB08878,9,40,KRT02569
GB08879,14,80,KRT08994
GB08880,1,80,KRT06150
GB08881,11,60,KRT01969
GB08882,1,80,KRT06770
GB08883,4,80,KRT09726
GB08884,15,40,KRT08127
GB08885,17,50,KRT03386
GB08886,3,50,KRT02096
GB08887,20,60,KRT00529
GB08888,6,72,KRT06016
GB08889,19,60,KRT02976
GB08890,12,40,KRT01081
GB08891,13,60,KRT07346
GB08892,12,60,KRT05233
GB08893,16,60,KRT08544
GB08894,13,50,KRT02433
GB08895,18,40,KRT00177
GB08896,16,40,KRT05585
GB08897,13,40,KRT05528
GB08898,11,72,KRT03444
GB08899,17,60,KRT01898
GB08900,2,80,KRT06632
GB08901,1,40,KRT07072
GB08902,13,40,KRT06686
GB08903,3,60,KRT03174
GB08904,3,72,KRT06201
GB08905,13,40,KRT02696
GB08906,10,60,KRT06137
GB08907,13,80,KRT07587
GB08908,19,40,KRT08361
GB08909,3,60,KRT03489
GB08910,8,72,KRT07399
GB08911,11,72,KRT05447
GB08912,12,60,KRT06443
GB08913,1,72,KRT09120
GB08914,7,60,KRT02960
GB08915,14,40,KRT06107
GB08916,7,50,KRT08600
GB08917,18,50,KRT05084
GB08918,20,80,KRT07131
GB08919,19,72,KRT06180
GB08920,2,80,KRT01890
GB08921,17,72,KRT05247
GB08922,17,80,KRT00594
GB08923,10,40,KRT04738
GB08924,1,50,KRT06866
GB08925,8,60,KRT08626
GB08926,15,60,KRT05467
GB08927,4,50,KRT06396
GB08928,4,80,KRT03951
GB08929,15,80,KRT00927
GB08930,6,50,KRT09951
GB08931,7,40,KRT09842
GB08932,10,60,KRT03530
GB08933,3,50,KRT01389
GB08934,7,60,KRT05301
GB08935,11,72,KRT09940
GB08936,20,80,KRT00501
GB08937,2,72,KRT03040
GB08938,11,72,KRT06347
GB08939,18,72,KRT02149
GB08940,8,40,KRT06252
GB08941,7,72,KRT05710
GB08942,15,80,KRT03246
GB08943,15,40,KRT06067
GB08944,4,40,KRT04667
GB08945,4,50,KRT06537
GB08946,16,72,KRT07918
GB08947,13,72,KRT09933
GB08948,12,80,KRT03306
GB08949,5,50,KRT04446
GB08950,20,72,KRT07856
GB08951,7,72,KRT01304
GB08952,19,72,KRT07728
GB08953,11,60,KRT07399
GB08954,19,40,KRT02166
GB08955,1,80,KRT05010
GB08956,11,60,KRT00392
GB08957,6,80,KRT04552
GB08958,10,50,KRT09173
GB08959,17,50,KRT06178
GB08960,19,72,KRT06614
GB08961,19,60,KRT01984
GB08962,8,72,KRT06339
GB08963,16,60,KRT08945
GB08964,17,72,KRT08294
GB08965,20,80,KRT06404
GB08966,20,40,KRT08510
GB08967,16,80,KRT06945
GB08968,8,80,KRT01290
GB08969,10,40,KRT08835
GB08970,8,60,KRT09570
GB08971,2,80,KRT04675
GB08972,20,40,KRT04612
GB08973,10,60,KRT07643
GB08974,9,50,KRT07505
GB08975,2,72,KRT02257
GB08976,12,60,KRT04468
GB08977,11,50,KRT07872
GB08978,18,72,KRT01045
GB08979,2,80,KRT05474
GB08980,9,72,KRT02673
GB08981,18,72,KRT04543
GB08982,2,72,KRT05204
GB08983,3,80,KRT04026
GB08984,20,40,KRT04138
GB08985,13,40,KRT03920
GB08986,15,80,KRT02759
GB08987,18,40,KRT03742
GB08988,11,72,KRT08573
GB08989,20,80,KRT01887
GB08990,1,80,KRT06097
GB08991,18,72,KRT07870
GB08992,15,40,KRT07696
GB08993,12,40,KRT01742
GB08994,7,80,KRT03531
GB08995,20,50,KRT05281
GB08996,13,72,KRT07834
GB08997,10,72,KRT04012
GB08998,3,72,KRT07904
GB08999,3,80,KRT06607
GB09000,6,72,KRT06659
GB09001,15,80,KRT06737
GB09002,3,72,KRT03809
GB09003,8,80,KRT06428
GB09004,7,80,KRT01956
GB09005,8,40,KRT03243
GB09006,5,72,KRT02128
GB09007,10,80,KRT08450
GB09008,14,60,KRT00447
GB09009,20,60,KRT06593
GB09010,13,60,KRT04536
GB09011,19,72,KRT07414
GB09012,1,60,KRT03687
GB09013,13,60,KRT04408
GB09014,8,60,KRT09227
GB09015,11,60,KRT01691
GB09016,5,40,KRT07620
GB09017,13,50,KRT00793
GB09018,18,40,KRT01250
GB09019,6,80,KRT04089
GB09020,9,80,KRT02680
GB09021,18,40,KRT00387
GB09022,19,50,KRT00308
GB09023,12,50,KRT06314
GB09024,11,40,KRT04733
GB09025,12,72,KRT08596
GB09026,14,80,KRT06862
GB09027,20,40,KRT00629
GB09028,3,80,KRT02776
GB09029,7,50,KRT01466
GB09030,11,50,KRT04923
GB09031,1,60,KRT02013
GB09032,11,72,KRT05359
GB09033,17,60,KRT02383
GB09034,15,72,KRT08475
GB09035,14,40,KRT02860
GB09036,16,72,KRT09350
GB09037,7,50,KRT03707
GB09038,8,60,KRT07142
GB09039,20,60,KRT02535
GB09040,1,40,KRT09035
GB09041,9,60,KRT05251
GB09042,15,72,KRT06197
GB09043,3,72,KRT02872
GB09044,19,60,KRT00870
GB09045,14,60,KRT01071
GB09046,1,50,KRT01275
GB09047,18,60,KRT01033
GB09048,16,50,KRT02959
GB09049,14,60,KRT02303
GB09050,7,60,KRT07013
GB09051,12,60,KRT04612
GB09052,14,40,KRT02089
GB09053,2,50,KRT08875
GB09054,9,72,KRT07455
GB09055,6,72,KRT04265
GB09056,10,40,KRT01248
GB09057,20,80,KRT02833
GB09058,17,80,KRT01877
GB09059,10,50,KRT05472
GB09060,7,60,KRT04296
GB09061,6,60,KRT07042
GB09062,5,80,KRT06928
GB09063,1,72,KRT08376
GB09064,3,50,KRT08304
GB09065,10,72,KRT05458
GB09066,3,50,KRT04216
GB09067,2,72,KRT04477
GB09068,20,40,KRT08241
GB09069,11,40,KRT06133
GB09070,18,50,KRT04267
GB09071,2,60,KRT05166
GB09072,9,72,KRT05757
GB09073,3,50,KRT00975
GB09074,13,80,KRT00379
GB09075,14,40,KRT01569
GB09076,20,60,KRT09698
GB09077,15,50,KRT07203
GB09078,5,60,KRT03906
GB09079,1,50,KRT01947
GB09080,11,80,KRT04471
GB09081,13,60,KRT03734
GB09082,20,60,KRT04448
GB09083,5,80,KRT00270
GB09084,11,60,KRT00277
GB09085,2,80,KRT02702
GB09086,7,40,KRT09421
GB09087,12,40,KRT07737
GB09088,18,72,KRT03981
GB09089,1,60,KRT03096
GB09090,19,40,KRT00622
GB09091,8,60,KRT03428
GB09092,6,80,KRT02607
GB09093,13,50,KRT00412
GB09094,11,60,KRT06025
GB09095,12,72,KRT02420
GB09096,17,60,KRT09946
GB09097,16,60,KRT06301
GB09098,12,72,KRT08952
GB09099,8,50,KRT09737
GB09100,8,80,KRT09511
GB09101,10,50,KRT01174
GB09102,1,80,KRT05753
GB09103,3,80,KRT08268
GB09104,17,60,KRT07290
GB09105,18,72,KRT08696
GB09106,6,80,KRT00248
GB09107,19,60,KRT07902
GB09108,6,80,KRT03970
GB09109,20,72,KRT08494
GB09110,7,40,KRT01167
GB09111,18,80,KRT09216
GB09112,14,60,KRT09643
GB09113,17,60,KRT06623
GB09114,1,72,KRT04790
GB09115,11,72,KRT02579
GB09116,11,72,KRT07664
GB09117,1,50,KRT02565
GB09118,15,40,KRT08754
GB09119,17,72,KRT05844
GB09120,17,72,KRT05378
GB09121,2,80,KRT09047
GB09122,2,50,KRT00567
GB09123,16,60,KRT02079
GB09124,2,60,KRT06560
GB09125,19,40,KRT07582
GB09126,10,50,KRT09520
GB09127,1,72,KRT04255
GB09128,18,60,KRT07865
GB09129,16,50,KRT02749
GB09130,2,50,KRT04881
GB09131,9,60,KRT00214
GB09132,16,50,KRT01659
GB09133,19,72,KRT01323
GB09134,18,80,KRT00007
GB09135,4,40,KRT02964
GB09136,2,50,KRT06514
GB09137,16,50,KRT01180
GB09138,13,80,KRT04140
GB09139,5,72,KRT01353
GB09140,13,72,KRT06887
GB09141,9,72,KRT01086
GB09142,1,72,KRT09391
GB09143,8,60,KRT02998
GB09144,15,60,KRT06887
GB09145,12,50,KRT00409
GB09146,18,50,KRT01744
GB09147,7,40,KRT00085
GB09148,3,72,KRT01312
GB09149,17,50,KRT02925
GB09150,3,60,KRT02595
GB09151,19,40,KRT00974
GB09152,16,60,KRT01139
GB09153,13,72,KRT04388
GB09154,7,40,KRT09009
GB09155,13,40,KRT04863
GB09156,5,80,KRT03853
GB09157,4,72,KRT08041
GB09158,5,50,KRT02142
GB09159,10,72,KRT04131
GB09160,9,72,KRT01896
GB09161,2,72,KRT00791
GB09162,13,40,KRT07047
GB09163,15,50,KRT08052
GB09164,15,80,KRT08711
GB09165,20,50,KRT01187
GB09166,9,40,KRT08903
GB09167,4,40,KRT00983
GB09168,15,50,KRT09963
GB09169,1,80,KRT04215
GB09170,16,80,KRT08734
GB09171,2,40,KRT01557
GB09172,15,40,KRT05650
GB09173,13,60,KRT07618
GB09174,14,60,KRT08837
GB09175,12,72,KRT05975
GB09176,15,80,KRT00349
GB09177,8,50,KRT06529
GB09178,15,60,KRT09652
GB09179,9,72,KRT09883
GB09180,3,40,KRT09554
GB09181,20,80,KRT09568
GB09182,7,72,KRT08672
GB09183,10,80,KRT06590
GB09184,11,50,KRT03559
GB09185,2,80,KRT00074
GB09186,10,60,KRT03507
GB09187,7,60,KRT03474
GB09188,1,60,KRT08923
GB09189,6,40,KRT07586
GB09190,2,40,KRT00385
GB09191,5,72,KRT07678
GB09192,12,60,KRT04291
GB09193,15,60,KRT03315
GB09194,20,72,KRT04762
GB09195,3,72,KRT03455
GB09196,17,50,KRT05596
GB09197,3,40,KRT07719
GB09198,5,50,KRT00864
GB09199,7,60,KRT08306
GB09200,6,40,KRT07778
GB09201,6,72,KRT03689
GB09202,8,40,KRT08915
GB09203,2,60,KRT09067
GB09204,1,80,KRT08447
GB09205,14,40,KRT01759
GB09206,6,60,KRT08227
GB09207,1,60,KRT04990
GB09208,8,40,KRT06518
GB09209,11,72,KRT07926
GB09210,5,40,KRT01638
GB09211,5,72,KRT01754
GB09212,13,80,KRT01732
GB09213,1,80,KRT08697
GB09214,4,72,KRT06809
GB09215,14,50,KRT06021
GB09216,5,40,KRT05470
GB09217,5,72,KRT07930
GB09218,7,72,KRT01877
GB09219,3,40,KRT07406
GB09220,1,72,KRT08752
GB09221,14,80,KRT07097
GB09222,9,72,KRT05033
GB09223,4,60,KRT07745
GB09224,8,60,KRT09944
GB09225,10,72,KRT09000
GB09226,19,60,KRT03137
GB09227,15,60,KRT03044
GB09228,11,50,KRT05203
GB09229,15,72,KRT06224
GB09230,18,80,KRT09334
GB09231,16,72,KRT03623
GB09232,19,60,KRT01449
GB09233,13,72,KRT00558
GB09234,8,50,KRT04083
GB09235,16,40,KRT01636
GB09236,9,40,KRT05783
GB09237,2,72,KRT01257
GB09238,12,40,KRT09993
GB09239,13,50,KRT02308
GB09240,8,40,KRT05030
GB09241,16,72,KRT02474
GB09242,11,80,KRT06858
GB09243,3,40,KRT05922
GB09244,20,60,KRT03768
GB09245,8,80,KRT04772
GB09246,3,72,KRT02060
GB09247,19,40,KRT07118
GB09248,6,80,KRT08338
GB09249,3,60,KRT06695
GB09250,13,40,KRT03163
GB09251,1,80,KRT08768
GB09252,2,60,KRT01374
GB09253,17,50,KRT04310
GB09254,7,60,KRT09297
GB09255,7,72,KRT04091
GB09256,11,72,KRT08642
GB09257,2,80,KRT08172
GB09258,15,80,KRT04077
GB09259,10,72,KRT02376
GB09260,10,60,KRT01542
GB09261,14,72,KRT06352
GB09262,5,40,KRT08795
GB09263,16,60,KRT03956
GB09264,1,80,KRT06670
GB09265,10,72,KRT04939
GB09266,5,80,KRT03294
GB09267,5,72,KRT08656
GB09268,8,60,KRT08561
GB09269,16,40,KRT09897
GB09270,6,80,KRT05499
GB09271,4,72,KRT02766
GB09272,18,80,KRT00664
GB09273,18,60,KRT05709
GB09274,9,80,KRT02530
GB09275,13,50,KRT07178
GB09276,16,50,KRT03658
GB09277,4,50,KRT05532
GB09278,17,40,KRT02141
GB09279,18,72,KRT06445
GB09280,13,50,KRT04358
GB09281,1,60,KRT01709
GB09282,20,72,KRT04134
GB09283,9,72,KRT06969
GB09284,11,50,KRT02115
GB09285,10,72,KRT06572
GB09286,17,60,KRT01882
GB09287,14,80,KRT02917
GB09288,3,72,KRT06074
GB09289,3,72,KRT01710
GB09290,8,60,KRT02353
GB09291,18,60,KRT05370
GB09292,9,72,KRT00478
GB09293,11,40,KRT00377
GB09294,12,72,KRT04257
GB09295,11,80,KRT00714
GB09296,16,72,KRT06874
GB09297,10,80,KRT07531
GB09298,17,60,KRT01885
GB09299,8,80,KRT04092
GB09300,4,50,KRT07474
GB09301,14,40,KRT08117
GB09302,18,50,KRT03220
GB09303,12,80,KRT04689
GB09304,18,50,KRT02090
GB09305,9,60,KRT02078
GB09306,10,80,KRT08795
GB09307,4,72,KRT00254
GB09308,7,60,KRT04069
GB09309,10,40,KRT07983
GB09310,14,60,KRT05103
GB09311,14,40,KRT04294
GB09312,4,40,KRT09482
GB09313,4,40,KRT01636
GB09314,10,72,KRT03644
GB09315,19,40,KRT02776
GB09316,19,80,KRT03856
GB09317,11,80,KRT04103
GB09318,10,80,KRT00135
GB09319,4,50,KRT07516
GB09320,16,40,KRT02220
GB09321,15,72,KRT01723
GB09322,11,72,KRT08224
GB09323,11,50,KRT09857
GB09324,1,80,KRT01575
GB09325,15,60,KRT04447
GB09326,16,80,KRT04136
GB09327,1,80,KRT00033
GB09328,7,40,KRT08813
GB09329,20,50,KRT02730
GB09330,19,40,KRT06593
